VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y
4096, 1038, -0.15059,  0.09501,  0.0277, -0.55211,  0.79187,  0.26098,  0.50196,  0.50196,  1.00,  0.00,  0.85314,  0.61191
4097, 1037, -0.13224,  0.10242,  0.02744, -0.31194,  0.90707,  0.28268,  0.50196,  0.50196,  1.00,  0.00,  0.81773,  0.60859
4098, 1039, -0.11653,  0.10659,  0.02632, -0.10364,  0.95419,  0.28033,  0.50196,  0.50196,  1.00,  1.00,  0.78856,  0.60779
4099, 1073, -0.13919,  0.10521,  0.01583, -0.40218,  0.90212,  0.1563,  0.50196,  0.50196,  1.00,  0.00,  0.82582,  0.63169
4100, 1037, -0.13224,  0.10242,  0.02744, -0.31194,  0.90707,  0.28268,  0.50196,  0.50196,  1.00,  0.00,  0.81773,  0.60859
4101, 1073, -0.13919,  0.10521,  0.01583, -0.40218,  0.90212,  0.1563,  0.50196,  0.50196,  1.00,  0.00,  0.82582,  0.63169
4102, 1039, -0.11653,  0.10659,  0.02632, -0.10364,  0.95419,  0.28033,  0.50196,  0.50196,  1.00,  1.00,  0.78856,  0.60779
4103, 1074, -0.12023,  0.11179,  0.01402, -0.14761,  0.97823,  0.14538,  0.50196,  0.50196,  1.00,  1.00,  0.79108,  0.63271
4104, 1048, -0.0994,  0.11263,  0.01884,  0.0296,  0.97798,  0.20259,  0.50196,  0.50196,  1.00,  1.00,  0.75659,  0.62111
4105, 1074, -0.12023,  0.11179,  0.01402, -0.14761,  0.97823,  0.14538,  0.50196,  0.50196,  1.00,  1.00,  0.79108,  0.63271
4106, 1039, -0.11653,  0.10659,  0.02632, -0.10364,  0.95419,  0.28033,  0.50196,  0.50196,  1.00,  1.00,  0.78856,  0.60779
4107, 1074, -0.12023,  0.11179,  0.01402, -0.14761,  0.97823,  0.14538,  0.50196,  0.50196,  1.00,  1.00,  0.79108,  0.63271
4108, 1048, -0.0994,  0.11263,  0.01884,  0.0296,  0.97798,  0.20259,  0.50196,  0.50196,  1.00,  1.00,  0.75659,  0.62111
4109, 1083, -0.10118,  0.11424,  0.01089,  0.01739,  0.99174,  0.11981,  0.50196,  0.50196,  1.00,  1.00,  0.75774,  0.63551
4110, 1202, -0.16628,  0.08335,  0.01673, -0.73577,  0.65994,  0.15207,  0.50196,  0.50196,  1.00,  0.00,  0.88793,  0.6318
4111, 1038, -0.15059,  0.09501,  0.0277, -0.55211,  0.79187,  0.26098,  0.50196,  0.50196,  1.00,  0.00,  0.85314,  0.61191
4112, 1201, -0.15509,  0.09623,  0.01647, -0.60025,  0.78508,  0.15278,  0.50196,  0.50196,  1.00,  0.00,  0.85776,  0.63214
4113, 1038, -0.15059,  0.09501,  0.0277, -0.55211,  0.79187,  0.26098,  0.50196,  0.50196,  1.00,  0.00,  0.85314,  0.61191
4114, 1202, -0.16628,  0.08335,  0.01673, -0.73577,  0.65994,  0.15207,  0.50196,  0.50196,  1.00,  0.00,  0.88793,  0.6318
4115, 1035, -0.16421,  0.08175,  0.02488, -0.72254,  0.65381,  0.22463,  0.50196,  0.50196,  1.00,  0.00,  0.88721,  0.61768
4116, 1201, -0.15509,  0.09623,  0.01647, -0.60025,  0.78508,  0.15278,  0.50196,  0.50196,  1.00,  0.00,  0.85776,  0.63214
4117, 1200, -0.16734,  0.08511,  0.00195, -0.74072,  0.67156,  0.0185,  0.50196,  0.50196,  1.00,  0.00,  0.88727,  0.65733
4118, 1202, -0.16628,  0.08335,  0.01673, -0.73577,  0.65994,  0.15207,  0.50196,  0.50196,  1.00,  0.00,  0.88793,  0.6318
4119, 1198, -0.17278,  0.07488,  0.0028, -0.81118,  0.58415,  0.02744,  0.50196,  0.50196,  1.00,  0.00,  0.90782,  0.65575
4120, 1202, -0.16628,  0.08335,  0.01673, -0.73577,  0.65994,  0.15207,  0.50196,  0.50196,  1.00,  0.00,  0.88793,  0.6318
4121, 1200, -0.16734,  0.08511,  0.00195, -0.74072,  0.67156,  0.0185,  0.50196,  0.50196,  1.00,  0.00,  0.88727,  0.65733
4122, 1202, -0.16628,  0.08335,  0.01673, -0.73577,  0.65994,  0.15207,  0.50196,  0.50196,  1.00,  0.00,  0.88793,  0.6318
4123, 1198, -0.17278,  0.07488,  0.0028, -0.81118,  0.58415,  0.02744,  0.50196,  0.50196,  1.00,  0.00,  0.90782,  0.65575
4124, 1196, -0.17091,  0.07366,  0.01699, -0.80188,  0.57641,  0.15731,  0.50196,  0.50196,  1.00,  0.00,  0.90647,  0.62986
4125, 1196, -0.17091,  0.07366,  0.01699, -0.80188,  0.57641,  0.15731,  0.50196,  0.50196,  1.00,  0.00,  0.90647,  0.62986
4126, 1035, -0.16421,  0.08175,  0.02488, -0.72254,  0.65381,  0.22463,  0.50196,  0.50196,  1.00,  0.00,  0.88721,  0.61768
4127, 1202, -0.16628,  0.08335,  0.01673, -0.73577,  0.65994,  0.15207,  0.50196,  0.50196,  1.00,  0.00,  0.88793,  0.6318
4128, 1035, -0.16421,  0.08175,  0.02488, -0.72254,  0.65381,  0.22463,  0.50196,  0.50196,  1.00,  0.00,  0.88721,  0.61768
4129, 1196, -0.17091,  0.07366,  0.01699, -0.80188,  0.57641,  0.15731,  0.50196,  0.50196,  1.00,  0.00,  0.90647,  0.62986
4130, 1195, -0.16898,  0.07282,  0.02501, -0.7887,  0.57104,  0.22776,  0.50196,  0.50196,  1.00,  0.00,  0.90459,  0.61486
4131, 1036, -0.16518,  0.0721,  0.03753, -0.74954,  0.56574,  0.34371,  0.50196,  0.50196,  1.00,  0.00,  0.89995,  0.59238
4132, 1035, -0.16421,  0.08175,  0.02488, -0.72254,  0.65381,  0.22463,  0.50196,  0.50196,  1.00,  0.00,  0.88721,  0.61768
4133, 1195, -0.16898,  0.07282,  0.02501, -0.7887,  0.57104,  0.22776,  0.50196,  0.50196,  1.00,  0.00,  0.90459,  0.61486
4134, 1197, -0.1706,  0.06526,  0.02475, -0.83087,  0.50531,  0.23307,  0.50196,  0.50196,  1.00,  0.00,  0.91856,  0.61278
4135, 1036, -0.16518,  0.0721,  0.03753, -0.74954,  0.56574,  0.34371,  0.50196,  0.50196,  1.00,  0.00,  0.89995,  0.59238
4136, 1195, -0.16898,  0.07282,  0.02501, -0.7887,  0.57104,  0.22776,  0.50196,  0.50196,  1.00,  0.00,  0.90459,  0.61486
4137, 1036, -0.16518,  0.0721,  0.03753, -0.74954,  0.56574,  0.34371,  0.50196,  0.50196,  1.00,  0.00,  0.89995,  0.59238
4138, 1197, -0.1706,  0.06526,  0.02475, -0.83087,  0.50531,  0.23307,  0.50196,  0.50196,  1.00,  0.00,  0.91856,  0.61278
4139, 1203, -0.16535,  0.06364,  0.03746, -0.79222,  0.49192,  0.36112,  0.50196,  0.50196,  1.00,  0.00,  0.91355,  0.58694
4140, 1020, -0.15752,  0.06101,  0.04852, -0.71595,  0.47186,  0.51455,  0.50196,  0.50196,  1.00,  0.00,  0.90621,  0.56122
4141, 1036, -0.16518,  0.0721,  0.03753, -0.74954,  0.56574,  0.34371,  0.50196,  0.50196,  1.00,  0.00,  0.89995,  0.59238
4142, 1203, -0.16535,  0.06364,  0.03746, -0.79222,  0.49192,  0.36112,  0.50196,  0.50196,  1.00,  0.00,  0.91355,  0.58694
4143, 1036, -0.16518,  0.0721,  0.03753, -0.74954,  0.56574,  0.34371,  0.50196,  0.50196,  1.00,  0.00,  0.89995,  0.59238
4144, 1020, -0.15752,  0.06101,  0.04852, -0.71595,  0.47186,  0.51455,  0.50196,  0.50196,  1.00,  0.00,  0.90621,  0.56122
4145, 1018, -0.15645,  0.07088,  0.04969, -0.65123,  0.57111,  0.49974,  0.50196,  0.50196,  1.00,  0.00,  0.88902,  0.56675
4146, 1049, -0.08313,  0.11242,  0.01376,  0.07279,  0.97959,  0.17468,  0.50196,  0.50196,  1.00,  1.00,  0.72809,  0.62595
4147, 1083, -0.10118,  0.11424,  0.01089,  0.01739,  0.99174,  0.11981,  0.50196,  0.50196,  1.00,  1.00,  0.75774,  0.63551
4148, 1048, -0.0994,  0.11263,  0.01884,  0.0296,  0.97798,  0.20259,  0.50196,  0.50196,  1.00,  1.00,  0.75659,  0.62111
4149, 1083, -0.10118,  0.11424,  0.01089,  0.01739,  0.99174,  0.11981,  0.50196,  0.50196,  1.00,  1.00,  0.75774,  0.63551
4150, 1049, -0.08313,  0.11242,  0.01376,  0.07279,  0.97959,  0.17468,  0.50196,  0.50196,  1.00,  1.00,  0.72809,  0.62595
4151, 1084, -0.08477,  0.11356,  0.00614,  0.06533,  0.99073,  0.09588,  0.50196,  0.50196,  1.00,  1.00,  0.72844,  0.6397
4152, 1050, -0.07141,  0.11183,  0.00803,  0.06622,  0.98632,  0.1452,  0.50196,  0.50196,  1.00,  1.00,  0.70678,  0.63096
4153, 1084, -0.08477,  0.11356,  0.00614,  0.06533,  0.99073,  0.09588,  0.50196,  0.50196,  1.00,  1.00,  0.72844,  0.6397
4154, 1049, -0.08313,  0.11242,  0.01376,  0.07279,  0.97959,  0.17468,  0.50196,  0.50196,  1.00,  1.00,  0.72809,  0.62595
4155, 1084, -0.08477,  0.11356,  0.00614,  0.06533,  0.99073,  0.09588,  0.50196,  0.50196,  1.00,  1.00,  0.72844,  0.6397
4156, 1050, -0.07141,  0.11183,  0.00803,  0.06622,  0.98632,  0.1452,  0.50196,  0.50196,  1.00,  1.00,  0.70678,  0.63096
4157, 1052, -0.07249,  0.11177,  0.00083,  0.06192,  0.99458,  0.07168,  0.50196,  0.50196,  1.00,  1.00,  0.7053,  0.64376
4158, 1204, -0.05083,  0.10418, -0.00026,  0.09533,  0.9922,  0.08027,  0.50196,  0.50196,  0.78039,  1.00,  0.66564,  0.63118
4159, 1205, -0.04708,  0.10496, -0.00488,  0.09716,  0.99478,  0.03116,  0.50196,  0.50196,  0.52941,  1.00,  0.65763,  0.63831
4160, 1206, -0.05154,  0.10608, -0.00129,  0.09385,  0.99337,  0.06632,  0.50196,  0.50196,  0.78039,  1.00,  0.6674,  0.63482
4161, 1205, -0.04708,  0.10496, -0.00488,  0.09716,  0.99478,  0.03116,  0.50196,  0.50196,  0.52941,  1.00,  0.65763,  0.63831
4162, 1204, -0.05083,  0.10418, -0.00026,  0.09533,  0.9922,  0.08027,  0.50196,  0.50196,  0.78039,  1.00,  0.66564,  0.63118
4163, 1207, -0.04667,  0.10383, -0.00442,  0.09771,  0.99454,  0.03661,  0.50196,  0.50196,  0.52941,  1.00,  0.65657,  0.63628
4164, 1205, -0.04708,  0.10496, -0.00488,  0.09716,  0.99478,  0.03116,  0.50196,  0.50196,  0.52941,  1.00,  0.65763,  0.63831
4165, 1208, -0.05298,  0.10797, -0.00376,  0.09111,  0.99506,  0.03934,  0.50196,  0.50196,  0.78039,  1.00,  0.66929,  0.64062
4166, 1206, -0.05154,  0.10608, -0.00129,  0.09385,  0.99337,  0.06632,  0.50196,  0.50196,  0.78039,  1.00,  0.6674,  0.63482
4167, 1208, -0.05298,  0.10797, -0.00376,  0.09111,  0.99506,  0.03934,  0.50196,  0.50196,  0.78039,  1.00,  0.66929,  0.64062
4168, 1205, -0.04708,  0.10496, -0.00488,  0.09716,  0.99478,  0.03116,  0.50196,  0.50196,  0.52941,  1.00,  0.65763,  0.63831
4169, 1209, -0.04772,  0.10621, -0.00591,  0.09618,  0.99519,  0.0184,  0.50196,  0.50196,  0.52941,  1.00,  0.65876,  0.6412
4170, 1210, -0.04794,  0.10518, -0.00774,  0.09543,  0.99544, -0.00119,  0.50196,  0.50196,  0.52941,  1.00,  0.65771,  0.64483
4171, 1208, -0.05298,  0.10797, -0.00376,  0.09111,  0.99506,  0.03934,  0.50196,  0.50196,  0.78039,  1.00,  0.66929,  0.64062
4172, 1209, -0.04772,  0.10621, -0.00591,  0.09618,  0.99519,  0.0184,  0.50196,  0.50196,  0.52941,  1.00,  0.65876,  0.6412
4173, 1208, -0.05298,  0.10797, -0.00376,  0.09111,  0.99506,  0.03934,  0.50196,  0.50196,  0.78039,  1.00,  0.66929,  0.64062
4174, 1210, -0.04794,  0.10518, -0.00774,  0.09543,  0.99544, -0.00119,  0.50196,  0.50196,  0.52941,  1.00,  0.65771,  0.64483
4175, 1211, -0.05355,  0.1061, -0.00677,  0.08959,  0.99595,  0.007,  0.50196,  0.50196,  0.78039,  1.00,  0.66768,  0.64675
4176, 1209, -0.04772,  0.10621, -0.00591,  0.09618,  0.99519,  0.0184,  0.50196,  0.50196,  0.52941,  1.00,  0.65876,  0.6412
4177, 1212, -0.04052,  0.10438, -0.00807,  0.0993,  0.99506, -0.00194,  0.50196,  0.50196,  0.00,  1.00,  0.64502,  0.64135
4178, 1210, -0.04794,  0.10518, -0.00774,  0.09543,  0.99544, -0.00119,  0.50196,  0.50196,  0.52941,  1.00,  0.65771,  0.64483
4179, 1205, -0.04708,  0.10496, -0.00488,  0.09716,  0.99478,  0.03116,  0.50196,  0.50196,  0.52941,  1.00,  0.65763,  0.63831
4180, 1212, -0.04052,  0.10438, -0.00807,  0.0993,  0.99506, -0.00194,  0.50196,  0.50196,  0.00,  1.00,  0.64502,  0.64135
4181, 1209, -0.04772,  0.10621, -0.00591,  0.09618,  0.99519,  0.0184,  0.50196,  0.50196,  0.52941,  1.00,  0.65876,  0.6412
4182, 1207, -0.04667,  0.10383, -0.00442,  0.09771,  0.99454,  0.03661,  0.50196,  0.50196,  0.52941,  1.00,  0.65657,  0.63628
4183, 1212, -0.04052,  0.10438, -0.00807,  0.0993,  0.99506, -0.00194,  0.50196,  0.50196,  0.00,  1.00,  0.64502,  0.64135
4184, 1205, -0.04708,  0.10496, -0.00488,  0.09716,  0.99478,  0.03116,  0.50196,  0.50196,  0.52941,  1.00,  0.65763,  0.63831
4185, 1206, -0.05154,  0.10608, -0.00129,  0.09385,  0.99337,  0.06632,  0.50196,  0.50196,  0.78039,  1.00,  0.6674,  0.63482
4186, 1047, -0.0574,  0.10402,  0.00874,  0.08852,  0.98033,  0.17641,  0.50196,  0.50196,  1.00,  1.00,  0.68138,  0.61892
4187, 1204, -0.05083,  0.10418, -0.00026,  0.09533,  0.9922,  0.08027,  0.50196,  0.50196,  0.78039,  1.00,  0.66564,  0.63118
4188, 1047, -0.0574,  0.10402,  0.00874,  0.08852,  0.98033,  0.17641,  0.50196,  0.50196,  1.00,  1.00,  0.68138,  0.61892
4189, 1206, -0.05154,  0.10608, -0.00129,  0.09385,  0.99337,  0.06632,  0.50196,  0.50196,  0.78039,  1.00,  0.6674,  0.63482
4190, 1046, -0.05878,  0.10734,  0.00586,  0.08482,  0.98663,  0.13919,  0.50196,  0.50196,  1.00,  1.00,  0.68369,  0.62677
4191, 1051, -0.06098,  0.11033,  0.00109,  0.0791,  0.99318,  0.0856,  0.50196,  0.50196,  1.00,  1.00,  0.68592,  0.63738
4192, 1206, -0.05154,  0.10608, -0.00129,  0.09385,  0.99337,  0.06632,  0.50196,  0.50196,  0.78039,  1.00,  0.6674,  0.63482
4193, 1208, -0.05298,  0.10797, -0.00376,  0.09111,  0.99506,  0.03934,  0.50196,  0.50196,  0.78039,  1.00,  0.66929,  0.64062
4194, 1206, -0.05154,  0.10608, -0.00129,  0.09385,  0.99337,  0.06632,  0.50196,  0.50196,  0.78039,  1.00,  0.6674,  0.63482
4195, 1051, -0.06098,  0.11033,  0.00109,  0.0791,  0.99318,  0.0856,  0.50196,  0.50196,  1.00,  1.00,  0.68592,  0.63738
4196, 1046, -0.05878,  0.10734,  0.00586,  0.08482,  0.98663,  0.13919,  0.50196,  0.50196,  1.00,  1.00,  0.68369,  0.62677
4197, 1211, -0.05355,  0.1061, -0.00677,  0.08959,  0.99595,  0.007,  0.50196,  0.50196,  0.78039,  1.00,  0.66768,  0.64675
4198, 1051, -0.06098,  0.11033,  0.00109,  0.0791,  0.99318,  0.0856,  0.50196,  0.50196,  1.00,  1.00,  0.68592,  0.63738
4199, 1208, -0.05298,  0.10797, -0.00376,  0.09111,  0.99506,  0.03934,  0.50196,  0.50196,  0.78039,  1.00,  0.66929,  0.64062
4200, 1051, -0.06098,  0.11033,  0.00109,  0.0791,  0.99318,  0.0856,  0.50196,  0.50196,  1.00,  1.00,  0.68592,  0.63738
4201, 1211, -0.05355,  0.1061, -0.00677,  0.08959,  0.99595,  0.007,  0.50196,  0.50196,  0.78039,  1.00,  0.66768,  0.64675
4202, 1053, -0.05923,  0.10947, -0.00524,  0.08064,  0.99652,  0.02119,  0.50196,  0.50196,  1.00,  1.00,  0.68392,  0.64794
4203, 994, -0.10689,  0.09539,  0.05339, -0.00267,  0.82383,  0.56683,  0.50196,  0.50196,  1.00,  1.00,  0.79219,  0.5474
4204, 1011, -0.12639,  0.08892,  0.05823, -0.20103,  0.74672,  0.63382,  0.50196,  0.50196,  1.00,  1.00,  0.82882,  0.5502
4205, 995, -0.11486,  0.08579,  0.06393, -0.07159,  0.70135,  0.70922,  0.50196,  0.50196,  1.00,  1.00,  0.81601,  0.53159
4206, 1213, -0.06604,  0.02162, -0.11401, -0.06237,  0.23219, -0.97067,  0.50196,  0.50196,  1.00,  0.00,  0.6887,  0.43422
4207, 1214, -0.05989,  0.02766, -0.10018, -0.01134,  0.31338, -0.94956,  0.50196,  0.50196,  1.00,  0.00,  0.68145,  0.44272
4208, 1215, -0.06493,  0.03192, -0.1041, -0.00683,  0.30718, -0.95163,  0.50196,  0.50196,  1.00,  0.00,  0.6857,  0.44436
4209, 1214, -0.05989,  0.02766, -0.10018, -0.01134,  0.31338, -0.94956,  0.50196,  0.50196,  1.00,  0.00,  0.68145,  0.44272
4210, 1213, -0.06604,  0.02162, -0.11401, -0.06237,  0.23219, -0.97067,  0.50196,  0.50196,  1.00,  0.00,  0.6887,  0.43422
4211, 1216, -0.06299,  0.01796, -0.1122, -0.07069,  0.22764, -0.97118,  0.50196,  0.50196,  1.00,  0.00,  0.68617,  0.43304
4212, 1217, -0.05961,  0.03869, -0.08864,  0.0665,  0.39666, -0.91555,  0.50196,  0.50196,  1.00,  0.00,  0.67787,  0.45193
4213, 1215, -0.06493,  0.03192, -0.1041, -0.00683,  0.30718, -0.95163,  0.50196,  0.50196,  1.00,  0.00,  0.6857,  0.44436
4214, 1214, -0.05989,  0.02766, -0.10018, -0.01134,  0.31338, -0.94956,  0.50196,  0.50196,  1.00,  0.00,  0.68145,  0.44272
4215, 1215, -0.06493,  0.03192, -0.1041, -0.00683,  0.30718, -0.95163,  0.50196,  0.50196,  1.00,  0.00,  0.6857,  0.44436
4216, 1217, -0.05961,  0.03869, -0.08864,  0.0665,  0.39666, -0.91555,  0.50196,  0.50196,  1.00,  0.00,  0.67787,  0.45193
4217, 1218, -0.06527,  0.04405, -0.09389,  0.06286,  0.38469, -0.9209,  0.50196,  0.50196,  1.00,  0.00,  0.6831,  0.4538
4218, 1219, -0.06106,  0.05093, -0.07669,  0.13448,  0.47171, -0.87144,  0.50196,  0.50196,  1.00,  0.00,  0.67452,  0.46216
4219, 1218, -0.06527,  0.04405, -0.09389,  0.06286,  0.38469, -0.9209,  0.50196,  0.50196,  1.00,  0.00,  0.6831,  0.4538
4220, 1217, -0.05961,  0.03869, -0.08864,  0.0665,  0.39666, -0.91555,  0.50196,  0.50196,  1.00,  0.00,  0.67787,  0.45193
4221, 1218, -0.06527,  0.04405, -0.09389,  0.06286,  0.38469, -0.9209,  0.50196,  0.50196,  1.00,  0.00,  0.6831,  0.4538
4222, 1219, -0.06106,  0.05093, -0.07669,  0.13448,  0.47171, -0.87144,  0.50196,  0.50196,  1.00,  0.00,  0.67452,  0.46216
4223, 1220, -0.06761,  0.05776, -0.08315,  0.12472,  0.46463, -0.87668,  0.50196,  0.50196,  0.46507,  0.00,  0.68001,  0.46366
4224, 1221, -0.0657,  0.0619, -0.06443,  0.17329,  0.55642, -0.81263,  0.50196,  0.50196,  0.99526,  0.00,  0.67222,  0.47384
4225, 1220, -0.06761,  0.05776, -0.08315,  0.12472,  0.46463, -0.87668,  0.50196,  0.50196,  0.46507,  0.00,  0.68001,  0.46366
4226, 1219, -0.06106,  0.05093, -0.07669,  0.13448,  0.47171, -0.87144,  0.50196,  0.50196,  1.00,  0.00,  0.67452,  0.46216
4227, 1220, -0.06761,  0.05776, -0.08315,  0.12472,  0.46463, -0.87668,  0.50196,  0.50196,  0.46507,  0.00,  0.68001,  0.46366
4228, 1221, -0.0657,  0.0619, -0.06443,  0.17329,  0.55642, -0.81263,  0.50196,  0.50196,  0.99526,  0.00,  0.67222,  0.47384
4229, 1222, -0.07221,  0.07026, -0.07404,  0.15631,  0.55181, -0.81919,  0.50196,  0.50196,  0.00,  0.00,  0.67822,  0.47277
4230, 1221, -0.0657,  0.0619, -0.06443,  0.17329,  0.55642, -0.81263,  0.50196,  0.50196,  0.99526,  0.00,  0.67222,  0.47384
4231, 1223, -0.07055,  0.07219, -0.0524,  0.19136,  0.68507, -0.70285,  0.50196,  0.50196,  1.00,  0.00,  0.67512,  0.48657
4232, 1222, -0.07221,  0.07026, -0.07404,  0.15631,  0.55181, -0.81919,  0.50196,  0.50196,  0.00,  0.00,  0.67822,  0.47277
4233, 1224, -0.06849,  0.01398, -0.1221, -0.09204,  0.17837, -0.97965,  0.50196,  0.50196,  1.00,  0.00,  0.69052,  0.42854
4234, 1216, -0.06299,  0.01796, -0.1122, -0.07069,  0.22764, -0.97118,  0.50196,  0.50196,  1.00,  0.00,  0.68617,  0.43304
4235, 1213, -0.06604,  0.02162, -0.11401, -0.06237,  0.23219, -0.97067,  0.50196,  0.50196,  1.00,  0.00,  0.6887,  0.43422
4236, 1216, -0.06299,  0.01796, -0.1122, -0.07069,  0.22764, -0.97118,  0.50196,  0.50196,  1.00,  0.00,  0.68617,  0.43304
4237, 1224, -0.06849,  0.01398, -0.1221, -0.09204,  0.17837, -0.97965,  0.50196,  0.50196,  1.00,  0.00,  0.69052,  0.42854
4238, 1225, -0.06704,  0.01166, -0.12119, -0.09952,  0.16764, -0.98081,  0.50196,  0.50196,  1.00,  0.00,  0.68926,  0.42795
4239, 1226, -0.07212,  0.0077, -0.12872, -0.10929,  0.136, -0.98466,  0.50196,  0.50196,  0.50224,  0.00,  0.69235,  0.42287
4240, 1225, -0.06704,  0.01166, -0.12119, -0.09952,  0.16764, -0.98081,  0.50196,  0.50196,  1.00,  0.00,  0.68926,  0.42795
4241, 1224, -0.06849,  0.01398, -0.1221, -0.09204,  0.17837, -0.97965,  0.50196,  0.50196,  1.00,  0.00,  0.69052,  0.42854
4242, 1227, -0.05383,  0.04485, -0.0893,  0.10774,  0.44321, -0.88992,  0.50196,  0.50196,  1.00,  0.00,  0.67102,  0.45228
4243, 1228, -0.05989,  0.02766, -0.10018, -0.01134,  0.31338, -0.94956,  0.50196,  0.50196,  1.00,  0.00,  0.68145,  0.44272
4244, 1229, -0.05476,  0.03292, -0.10076,  0.02674,  0.3676, -0.9296,  0.50196,  0.50196,  1.00,  0.00,  0.67528,  0.44257
4245, 1228, -0.05989,  0.02766, -0.10018, -0.01134,  0.31338, -0.94956,  0.50196,  0.50196,  1.00,  0.00,  0.68145,  0.44272
4246, 1227, -0.05383,  0.04485, -0.0893,  0.10774,  0.44321, -0.88992,  0.50196,  0.50196,  1.00,  0.00,  0.67102,  0.45228
4247, 1230, -0.05961,  0.03869, -0.08864,  0.0665,  0.39666, -0.91555,  0.50196,  0.50196,  1.00,  0.00,  0.67787,  0.45193
4248, 1231, -0.06299,  0.01796, -0.1122, -0.07069,  0.22764, -0.97118,  0.50196,  0.50196,  1.00,  0.00,  0.68617,  0.43304
4249, 1229, -0.05476,  0.03292, -0.10076,  0.02674,  0.3676, -0.9296,  0.50196,  0.50196,  1.00,  0.00,  0.67528,  0.44257
4250, 1228, -0.05989,  0.02766, -0.10018, -0.01134,  0.31338, -0.94956,  0.50196,  0.50196,  1.00,  0.00,  0.68145,  0.44272
4251, 1229, -0.05476,  0.03292, -0.10076,  0.02674,  0.3676, -0.9296,  0.50196,  0.50196,  1.00,  0.00,  0.67528,  0.44257
4252, 1231, -0.06299,  0.01796, -0.1122, -0.07069,  0.22764, -0.97118,  0.50196,  0.50196,  1.00,  0.00,  0.68617,  0.43304
4253, 1232, -0.05908,  0.02203, -0.11264, -0.05079,  0.26807, -0.96206,  0.50196,  0.50196,  1.00,  0.00,  0.68171,  0.43288
4254, 1231, -0.06299,  0.01796, -0.1122, -0.07069,  0.22764, -0.97118,  0.50196,  0.50196,  1.00,  0.00,  0.68617,  0.43304
4255, 1233, -0.06499,  0.01358, -0.12207, -0.09288,  0.18662, -0.97803,  0.50196,  0.50196,  1.00,  0.00,  0.68703,  0.42788
4256, 1232, -0.05908,  0.02203, -0.11264, -0.05079,  0.26807, -0.96206,  0.50196,  0.50196,  1.00,  0.00,  0.68171,  0.43288
4257, 1233, -0.06499,  0.01358, -0.12207, -0.09288,  0.18662, -0.97803,  0.50196,  0.50196,  1.00,  0.00,  0.68703,  0.42788
4258, 1231, -0.06299,  0.01796, -0.1122, -0.07069,  0.22764, -0.97118,  0.50196,  0.50196,  1.00,  0.00,  0.68617,  0.43304
4259, 1234, -0.06704,  0.01166, -0.12119, -0.09952,  0.16764, -0.98081,  0.50196,  0.50196,  1.00,  0.00,  0.68926,  0.42795
4260, 1235, -0.05464,  0.05567, -0.07887,  0.15872,  0.50275, -0.84973,  0.50196,  0.50196,  1.00,  0.00,  0.66739,  0.46304
4261, 1230, -0.05961,  0.03869, -0.08864,  0.0665,  0.39666, -0.91555,  0.50196,  0.50196,  1.00,  0.00,  0.67787,  0.45193
4262, 1227, -0.05383,  0.04485, -0.0893,  0.10774,  0.44321, -0.88992,  0.50196,  0.50196,  1.00,  0.00,  0.67102,  0.45228
4263, 1230, -0.05961,  0.03869, -0.08864,  0.0665,  0.39666, -0.91555,  0.50196,  0.50196,  1.00,  0.00,  0.67787,  0.45193
4264, 1235, -0.05464,  0.05567, -0.07887,  0.15872,  0.50275, -0.84973,  0.50196,  0.50196,  1.00,  0.00,  0.66739,  0.46304
4265, 1236, -0.06106,  0.05093, -0.07669,  0.13448,  0.47171, -0.87144,  0.50196,  0.50196,  1.00,  0.00,  0.67452,  0.46216
4266, 1237, -0.05707,  0.06702, -0.06791,  0.19291,  0.58422, -0.78834,  0.50196,  0.50196,  1.00,  0.00,  0.66596,  0.4722
4267, 1236, -0.06106,  0.05093, -0.07669,  0.13448,  0.47171, -0.87144,  0.50196,  0.50196,  1.00,  0.00,  0.67452,  0.46216
4268, 1235, -0.05464,  0.05567, -0.07887,  0.15872,  0.50275, -0.84973,  0.50196,  0.50196,  1.00,  0.00,  0.66739,  0.46304
4269, 1236, -0.06106,  0.05093, -0.07669,  0.13448,  0.47171, -0.87144,  0.50196,  0.50196,  1.00,  0.00,  0.67452,  0.46216
4270, 1237, -0.05707,  0.06702, -0.06791,  0.19291,  0.58422, -0.78834,  0.50196,  0.50196,  1.00,  0.00,  0.66596,  0.4722
4271, 1238, -0.0657,  0.0619, -0.06443,  0.17329,  0.55642, -0.81263,  0.50196,  0.50196,  0.99526,  0.00,  0.67222,  0.47384
4272, 1237, -0.05707,  0.06702, -0.06791,  0.19291,  0.58422, -0.78834,  0.50196,  0.50196,  1.00,  0.00,  0.66596,  0.4722
4273, 1239, -0.07055,  0.07219, -0.0524,  0.19136,  0.68507, -0.70285,  0.50196,  0.50196,  1.00,  0.00,  0.67512,  0.48657
4274, 1238, -0.0657,  0.0619, -0.06443,  0.17329,  0.55642, -0.81263,  0.50196,  0.50196,  0.99526,  0.00,  0.67222,  0.47384
