VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD3.x, in_TEXCOORD3.y, in_TEXCOORD3.z
9381,2494,-0.08714,0.13516,0.01059,-0.56535,0.79033,-0.0739,0.53985,0.47037,0.6514,1,1,0.50196,1,1,0.14408,0.80861,0.65391,0.61213,0.96232
9382,2493,-0.09137,0.12661,0.00229,-0.91861,0.37078,-0.13667,0.09971,0.55214,0.82777,1,1,0.50196,1,1,0.12262,0.80242,0.49704,0.50266,0.99998
9383,2495,-0.09159,0.13242,0.01323,-0.76379,0.59018,0.00315,0.4142,0.55079,0.68118,1,1,0.50196,1,1,0.14161,0.79809,0.49318,0.48851,0.99982
9384,2495,-0.09159,0.13242,0.01323,-0.76379,0.59018,0.00315,0.4142,0.55079,0.68118,1,1,0.50196,1,1,0.14161,0.79809,0.49318,0.48851,0.99982
9385,2496,-0.0867,0.13628,0.0153,-0.51507,0.8396,-0.00731,0.68906,0.44424,0.5382,1,1,0.50196,1,1,0.15203,0.80221,0.66051,0.69228,0.93274
9386,2494,-0.08714,0.13516,0.01059,-0.56535,0.79033,-0.0739,0.53985,0.47037,0.6514,1,1,0.50196,1,1,0.14408,0.80861,0.65391,0.61213,0.96232
9387,2496,-0.0867,0.13628,0.0153,-0.51507,0.8396,-0.00731,0.68906,0.44424,0.5382,1,1,0.50196,1,1,0.15203,0.80221,0.66051,0.69228,0.93274
9388,2495,-0.09159,0.13242,0.01323,-0.76379,0.59018,0.00315,0.4142,0.55079,0.68118,1,1,0.50196,1,1,0.14161,0.79809,0.49318,0.48851,0.99982
9389,2497,-0.09083,0.1336,0.01779,-0.77121,0.58562,0.13184,0.52479,0.56649,0.60639,1,1,0.50196,1,1,0.14864,0.79401,0.49826,0.49902,1
9390,2493,-0.09137,0.12661,0.00229,-0.91861,0.37078,-0.13667,0.09971,0.55214,0.82777,1,1,0.50196,1,1,0.12262,0.80242,0.49704,0.50266,0.99998
9391,2492,-0.08994,0.1214,-0.0161,-0.94742,0.30485,-0.09143,0.08802,0.52248,0.84646,1,1,0.50196,1,1,0.09082,0.81333,0.50134,0.51014,0.9999
9392,2498,-0.09168,0.11547,-0.01113,-0.99122,0.07154,-0.09507,-0.02587,0.62595,0.77517,1,1,0.50196,1,1,0.09306,0.79607,0.49821,0.49768,0.99999
9393,2498,-0.09168,0.11547,-0.01113,-0.99122,0.07154,-0.09507,-0.02587,0.62595,0.77517,1,1,0.50196,1,1,0.09306,0.79607,0.49821,0.49768,0.99999
9394,2499,-0.09231,0.12159,0.00546,-0.97954,-0.12837,0.1107,0.02076,0.56239,0.81864,1,1,0.50196,1,1,0.12113,0.79102,0.50321,0.47836,0.99952
9395,2493,-0.09137,0.12661,0.00229,-0.91861,0.37078,-0.13667,0.09971,0.55214,0.82777,1,1,0.50196,1,1,0.12262,0.80242,0.49704,0.50266,0.99998
9396,2499,-0.09231,0.12159,0.00546,-0.97954,-0.12837,0.1107,0.02076,0.56239,0.81864,1,1,0.50196,1,1,0.12113,0.79102,0.50321,0.47836,0.99952
9397,2498,-0.09168,0.11547,-0.01113,-0.99122,0.07154,-0.09507,-0.02587,0.62595,0.77517,1,1,0.50196,1,1,0.09306,0.79607,0.49821,0.49768,0.99999
9398,2500,-0.09224,0.11216,-0.00623,-0.99572,-0.01495,0.07218,0.04815,0.65813,0.74737,1,1,0.50196,1,1,0.09601,0.7826,0.50998,0.49009,0.9998
9399,2501,-0.09232,0.10057,-0.01995,-0.98766,-0.13825,-0.03476,-0.10977,0.61641,0.77278,1,1,0.50196,1,1,0.06367,0.7846,0.51388,0.5224,0.9993
9400,2500,-0.09224,0.11216,-0.00623,-0.99572,-0.01495,0.07218,0.04815,0.65813,0.74737,1,1,0.50196,1,1,0.09601,0.7826,0.50998,0.49009,0.9998
9401,2498,-0.09168,0.11547,-0.01113,-0.99122,0.07154,-0.09507,-0.02587,0.62595,0.77517,1,1,0.50196,1,1,0.09306,0.79607,0.49821,0.49768,0.99999
9402,2492,-0.08994,0.1214,-0.0161,-0.94742,0.30485,-0.09143,0.08802,0.52248,0.84646,1,1,0.50196,1,1,0.09082,0.81333,0.50134,0.51014,0.9999
9403,2501,-0.09232,0.10057,-0.01995,-0.98766,-0.13825,-0.03476,-0.10977,0.61641,0.77278,1,1,0.50196,1,1,0.06367,0.7846,0.51388,0.5224,0.9993
9404,2498,-0.09168,0.11547,-0.01113,-0.99122,0.07154,-0.09507,-0.02587,0.62595,0.77517,1,1,0.50196,1,1,0.09306,0.79607,0.49821,0.49768,0.99999
9405,2500,-0.09224,0.11216,-0.00623,-0.99572,-0.01495,0.07218,0.04815,0.65813,0.74737,1,1,0.50196,1,1,0.09601,0.7826,0.50998,0.49009,0.9998
9406,2501,-0.09232,0.10057,-0.01995,-0.98766,-0.13825,-0.03476,-0.10977,0.61641,0.77278,1,1,0.50196,1,1,0.06367,0.7846,0.51388,0.5224,0.9993
9407,2502,-0.09277,0.09811,-0.00966,-0.97832,-0.19889,-0.04858,-0.17659,0.71437,0.67349,1,1,0.50196,1,1,0.07393,0.76807,0.50155,0.50418,0.99998
9408,2502,-0.09277,0.09811,-0.00966,-0.97832,-0.19889,-0.04858,-0.17659,0.71437,0.67349,1,1,0.50196,1,1,0.07393,0.76807,0.50155,0.50418,0.99998
9409,2503,-0.09245,0.10611,0.00052,-0.95221,0.19388,0.17731,0.23098,0.80232,0.48308,1,1,0.50196,1,1,0.0978,0.7644,0.62989,0.47985,0.98241
9410,2500,-0.09224,0.11216,-0.00623,-0.99572,-0.01495,0.07218,0.04815,0.65813,0.74737,1,1,0.50196,1,1,0.09601,0.7826,0.50998,0.49009,0.9998
9411,2503,-0.09245,0.10611,0.00052,-0.95221,0.19388,0.17731,0.23098,0.80232,0.48308,1,1,0.50196,1,1,0.0978,0.7644,0.62989,0.47985,0.98241
9412,2502,-0.09277,0.09811,-0.00966,-0.97832,-0.19889,-0.04858,-0.17659,0.71437,0.67349,1,1,0.50196,1,1,0.07393,0.76807,0.50155,0.50418,0.99998
9413,2504,-0.09484,0.09967,0.00141,-0.96567,-0.02315,0.14333,0.01084,0.87298,0.43524,1,1,0.50196,1,1,0.08657,0.75644,0.52094,0.50599,0.99953
9414,2504,-0.09484,0.09967,0.00141,-0.96567,-0.02315,0.14333,0.01084,0.87298,0.43524,1,1,0.50196,1,1,0.08657,0.75644,0.52094,0.50599,0.99953
9415,2505,-0.09198,0.10652,0.00623,-0.92472,0.25228,0.27729,0.28324,0.9346,0.12086,1,1,0.50196,1,1,0.10133,0.75175,0.76889,0.60452,0.90838
9416,2503,-0.09245,0.10611,0.00052,-0.95221,0.19388,0.17731,0.23098,0.80232,0.48308,1,1,0.50196,1,1,0.0978,0.7644,0.62989,0.47985,0.98241
9417,2505,-0.09198,0.10652,0.00623,-0.92472,0.25228,0.27729,0.28324,0.9346,0.12086,1,1,0.50196,1,1,0.10133,0.75175,0.76889,0.60452,0.90838
9418,2504,-0.09484,0.09967,0.00141,-0.96567,-0.02315,0.14333,0.01084,0.87298,0.43524,1,1,0.50196,1,1,0.08657,0.75644,0.52094,0.50599,0.99953
9419,2506,-0.09273,0.10162,0.00881,-0.88915,-0.04143,0.45574,0.05748,0.97789,0.20104,1,1,0.50196,1,1,0.09279,0.7459,0.49643,0.49747,0.99998
9420,2507,-0.09247,0.09423,0.00167,-0.61289,-0.65973,0.33169,-0.40196,0.67571,0.59058,1,1,0.50196,1,1,0.07765,0.75023,0.53027,0.54002,0.99748
9421,2506,-0.09273,0.10162,0.00881,-0.88915,-0.04143,0.45574,0.05748,0.97789,0.20104,1,1,0.50196,1,1,0.09279,0.7459,0.49643,0.49747,0.99998
9422,2504,-0.09484,0.09967,0.00141,-0.96567,-0.02315,0.14333,0.01084,0.87298,0.43524,1,1,0.50196,1,1,0.08657,0.75644,0.52094,0.50599,0.99953
9423,2502,-0.09277,0.09811,-0.00966,-0.97832,-0.19889,-0.04858,-0.17659,0.71437,0.67349,1,1,0.50196,1,1,0.07393,0.76807,0.50155,0.50418,0.99998
9424,2507,-0.09247,0.09423,0.00167,-0.61289,-0.65973,0.33169,-0.40196,0.67571,0.59058,1,1,0.50196,1,1,0.07765,0.75023,0.53027,0.54002,0.99748
9425,2504,-0.09484,0.09967,0.00141,-0.96567,-0.02315,0.14333,0.01084,0.87298,0.43524,1,1,0.50196,1,1,0.08657,0.75644,0.52094,0.50599,0.99953
9426,2506,-0.09273,0.10162,0.00881,-0.88915,-0.04143,0.45574,0.05748,0.97789,0.20104,1,1,0.50196,1,1,0.09279,0.7459,0.49643,0.49747,0.99998
9427,2507,-0.09247,0.09423,0.00167,-0.61289,-0.65973,0.33169,-0.40196,0.67571,0.59058,1,1,0.50196,1,1,0.07765,0.75023,0.53027,0.54002,0.99748
9428,2508,-0.08973,0.09684,0.01028,-0.44856,-0.69368,0.56356,-0.35781,0.71719,0.598,1,1,0.50196,1,1,0.08514,0.73905,0.50277,0.50239,0.99999
9429,2507,-0.09247,0.09423,0.00167,-0.61289,-0.65973,0.33169,-0.40196,0.67571,0.59058,1,1,0.50196,1,1,0.07765,0.75023,0.53027,0.54002,0.99748
9430,2502,-0.09277,0.09811,-0.00966,-0.97832,-0.19889,-0.04858,-0.17659,0.71437,0.67349,1,1,0.50196,1,1,0.07393,0.76807,0.50155,0.50418,0.99998
9431,2509,-0.08919,0.09033,-0.01004,-0.59053,-0.80313,0.07212,-0.55489,0.469,0.68293,1,1,0.50196,1,1,0.06191,0.75892,0.47722,0.45538,0.99748
9432,2510,-0.08172,0.09271,0.00237,0.37234,-0.82065,0.4051,-0.50261,0.20929,0.80215,1,1,0.50196,1,1,0.06615,0.73415,0.53176,0.55186,0.99629
9433,2508,-0.08973,0.09684,0.01028,-0.44856,-0.69368,0.56356,-0.35781,0.71719,0.598,1,1,0.50196,1,1,0.08514,0.73905,0.50277,0.50239,0.99999
9434,2507,-0.09247,0.09423,0.00167,-0.61289,-0.65973,0.33169,-0.40196,0.67571,0.59058,1,1,0.50196,1,1,0.07765,0.75023,0.53027,0.54002,0.99748
9435,2510,-0.08172,0.09271,0.00237,0.37234,-0.82065,0.4051,-0.50261,0.20929,0.80215,1,1,0.50196,1,1,0.06615,0.73415,0.53176,0.55186,0.99629
9436,2507,-0.09247,0.09423,0.00167,-0.61289,-0.65973,0.33169,-0.40196,0.67571,0.59058,1,1,0.50196,1,1,0.07765,0.75023,0.53027,0.54002,0.99748
9437,2509,-0.08919,0.09033,-0.01004,-0.59053,-0.80313,0.07212,-0.55489,0.469,0.68293,1,1,0.50196,1,1,0.06191,0.75892,0.47722,0.45538,0.99748
9438,2508,-0.08973,0.09684,0.01028,-0.44856,-0.69368,0.56356,-0.35781,0.71719,0.598,1,1,0.50196,1,1,0.08514,0.73905,0.50277,0.50239,0.99999
9439,2510,-0.08172,0.09271,0.00237,0.37234,-0.82065,0.4051,-0.50261,0.20929,0.80215,1,1,0.50196,1,1,0.06615,0.73415,0.53176,0.55186,0.99629
9440,2511,-0.07996,0.09623,0.00922,0.56979,-0.77076,0.28507,-0.31343,0.11684,0.9424,1,1,0.50196,1,1,0.07442,0.72536,0.47381,0.45887,0.99762
9441,2502,-0.09277,0.09811,-0.00966,-0.97832,-0.19889,-0.04858,-0.17659,0.71437,0.67349,1,1,0.50196,1,1,0.07393,0.76807,0.50155,0.50418,0.99998
9442,2512,-0.08867,0.09132,-0.02074,-0.69237,-0.71209,-0.08846,-0.50157,0.39273,0.76174,1,1,0.50196,1,1,0.05048,0.77216,0.50938,0.51542,0.99967
9443,2509,-0.08919,0.09033,-0.01004,-0.59053,-0.80313,0.07212,-0.55489,0.469,0.68293,1,1,0.50196,1,1,0.06191,0.75892,0.47722,0.45538,0.99748
9444,2512,-0.08867,0.09132,-0.02074,-0.69237,-0.71209,-0.08846,-0.50157,0.39273,0.76174,1,1,0.50196,1,1,0.05048,0.77216,0.50938,0.51542,0.99967
9445,2502,-0.09277,0.09811,-0.00966,-0.97832,-0.19889,-0.04858,-0.17659,0.71437,0.67349,1,1,0.50196,1,1,0.07393,0.76807,0.50155,0.50418,0.99998
9446,2501,-0.09232,0.10057,-0.01995,-0.98766,-0.13825,-0.03476,-0.10977,0.61641,0.77278,1,1,0.50196,1,1,0.06367,0.7846,0.51388,0.5224,0.9993
9447,2513,-0.07873,0.08777,-0.01909,0.01464,-0.99453,-0.01651,-0.66926,-0.02348,0.7348,1,1,0.50196,1,1,0.03995,0.75677,0.50088,0.48983,0.9999
9448,2509,-0.08919,0.09033,-0.01004,-0.59053,-0.80313,0.07212,-0.55489,0.469,0.68293,1,1,0.50196,1,1,0.06191,0.75892,0.47722,0.45538,0.99748
9449,2512,-0.08867,0.09132,-0.02074,-0.69237,-0.71209,-0.08846,-0.50157,0.39273,0.76174,1,1,0.50196,1,1,0.05048,0.77216,0.50938,0.51542,0.99967
9450,2512,-0.08867,0.09132,-0.02074,-0.69237,-0.71209,-0.08846,-0.50157,0.39273,0.76174,1,1,0.50196,1,1,0.05048,0.77216,0.50938,0.51542,0.99967
9451,2514,-0.08093,0.09107,-0.03734,-0.19711,-0.95301,0.12199,-0.56859,0.21605,0.76914,1,1,0.50196,1,1,0.01673,0.78154,0.50016,0.50582,0.99997
9452,2513,-0.07873,0.08777,-0.01909,0.01464,-0.99453,-0.01651,-0.66926,-0.02348,0.7348,1,1,0.50196,1,1,0.03995,0.75677,0.50088,0.48983,0.9999
9453,2514,-0.08093,0.09107,-0.03734,-0.19711,-0.95301,0.12199,-0.56859,0.21605,0.76914,1,1,0.50196,1,1,0.01673,0.78154,0.50016,0.50582,0.99997
9454,2512,-0.08867,0.09132,-0.02074,-0.69237,-0.71209,-0.08846,-0.50157,0.39273,0.76174,1,1,0.50196,1,1,0.05048,0.77216,0.50938,0.51542,0.99967
9455,2471,-0.09026,0.09738,-0.03451,-0.84653,-0.51281,0.01009,-0.28928,0.49876,0.79984,1,1,0.50196,1,1,0.03617,0.79357,0.55712,0.53996,0.99512
9456,2501,-0.09232,0.10057,-0.01995,-0.98766,-0.13825,-0.03476,-0.10977,0.61641,0.77278,1,1,0.50196,1,1,0.06367,0.7846,0.51388,0.5224,0.9993
9457,2471,-0.09026,0.09738,-0.03451,-0.84653,-0.51281,0.01009,-0.28928,0.49876,0.79984,1,1,0.50196,1,1,0.03617,0.79357,0.55712,0.53996,0.99512
9458,2512,-0.08867,0.09132,-0.02074,-0.69237,-0.71209,-0.08846,-0.50157,0.39273,0.76174,1,1,0.50196,1,1,0.05048,0.77216,0.50938,0.51542,0.99967
9459,2509,-0.08919,0.09033,-0.01004,-0.59053,-0.80313,0.07212,-0.55489,0.469,0.68293,1,1,0.50196,1,1,0.06191,0.75892,0.47722,0.45538,0.99748
9460,2513,-0.07873,0.08777,-0.01909,0.01464,-0.99453,-0.01651,-0.66926,-0.02348,0.7348,1,1,0.50196,1,1,0.03995,0.75677,0.50088,0.48983,0.9999
9461,2515,-0.07978,0.08887,-0.00726,0.1073,-0.96301,0.23273,-0.66303,0.10302,0.73652,1,1,0.50196,1,1,0.05388,0.74397,0.49712,0.50098,0.99999
9462,2509,-0.08919,0.09033,-0.01004,-0.59053,-0.80313,0.07212,-0.55489,0.469,0.68293,1,1,0.50196,1,1,0.06191,0.75892,0.47722,0.45538,0.99748
9463,2515,-0.07978,0.08887,-0.00726,0.1073,-0.96301,0.23273,-0.66303,0.10302,0.73652,1,1,0.50196,1,1,0.05388,0.74397,0.49712,0.50098,0.99999
9464,2510,-0.08172,0.09271,0.00237,0.37234,-0.82065,0.4051,-0.50261,0.20929,0.80215,1,1,0.50196,1,1,0.06615,0.73415,0.53176,0.55186,0.99629
9465,2511,-0.07996,0.09623,0.00922,0.56979,-0.77076,0.28507,-0.31343,0.11684,0.9424,1,1,0.50196,1,1,0.07442,0.72536,0.47381,0.45887,0.99762
9466,2516,-0.08391,0.10295,0.02359,-0.38967,-0.70093,0.58591,-0.37281,0.70932,0.58025,1,1,0.50196,1,1,0.09962,0.71585,0.45561,0.46667,0.99691
9467,2508,-0.08973,0.09684,0.01028,-0.44856,-0.69368,0.56356,-0.35781,0.71719,0.598,1,1,0.50196,1,1,0.08514,0.73905,0.50277,0.50239,0.99999
9468,2516,-0.08391,0.10295,0.02359,-0.38967,-0.70093,0.58591,-0.37281,0.70932,0.58025,1,1,0.50196,1,1,0.09962,0.71585,0.45561,0.46667,0.99691
9469,2511,-0.07996,0.09623,0.00922,0.56979,-0.77076,0.28507,-0.31343,0.11684,0.9424,1,1,0.50196,1,1,0.07442,0.72536,0.47381,0.45887,0.99762
9470,2517,-0.07767,0.10215,0.02069,0.61291,-0.76322,0.19139,-0.2754,0.00746,0.94657,1,1,0.50196,1,1,0.08942,0.70895,0.54276,0.55115,0.99554
9471,2518,-0.08268,0.10425,0.0263,-0.33077,-0.67192,0.6436,-0.30248,0.73381,0.57495,1,1,0.50196,1,1,0.10223,0.71147,0.53751,0.52338,0.99804
9472,2516,-0.08391,0.10295,0.02359,-0.38967,-0.70093,0.58591,-0.37281,0.70932,0.58025,1,1,0.50196,1,1,0.09962,0.71585,0.45561,0.46667,0.99691
9473,2517,-0.07767,0.10215,0.02069,0.61291,-0.76322,0.19139,-0.2754,0.00746,0.94657,1,1,0.50196,1,1,0.08942,0.70895,0.54276,0.55115,0.99554
9474,2518,-0.08268,0.10425,0.0263,-0.33077,-0.67192,0.6436,-0.30248,0.73381,0.57495,1,1,0.50196,1,1,0.10223,0.71147,0.53751,0.52338,0.99804
9475,2519,-0.08644,0.10765,0.02277,-0.83203,-0.06727,0.52281,0.01707,0.9837,0.15214,1,1,0.50196,1,1,0.10732,0.72104,0.4843,0.49128,0.99968
9476,2516,-0.08391,0.10295,0.02359,-0.38967,-0.70093,0.58591,-0.37281,0.70932,0.58025,1,1,0.50196,1,1,0.09962,0.71585,0.45561,0.46667,0.99691
9477,2508,-0.08973,0.09684,0.01028,-0.44856,-0.69368,0.56356,-0.35781,0.71719,0.598,1,1,0.50196,1,1,0.08514,0.73905,0.50277,0.50239,0.99999
9478,2519,-0.08644,0.10765,0.02277,-0.83203,-0.06727,0.52281,0.01707,0.9837,0.15214,1,1,0.50196,1,1,0.10732,0.72104,0.4843,0.49128,0.99968
9479,2506,-0.09273,0.10162,0.00881,-0.88915,-0.04143,0.45574,0.05748,0.97789,0.20104,1,1,0.50196,1,1,0.09279,0.7459,0.49643,0.49747,0.99998
9480,2519,-0.08644,0.10765,0.02277,-0.83203,-0.06727,0.52281,0.01707,0.9837,0.15214,1,1,0.50196,1,1,0.10732,0.72104,0.4843,0.49128,0.99968
9481,2508,-0.08973,0.09684,0.01028,-0.44856,-0.69368,0.56356,-0.35781,0.71719,0.598,1,1,0.50196,1,1,0.08514,0.73905,0.50277,0.50239,0.99999
9482,2516,-0.08391,0.10295,0.02359,-0.38967,-0.70093,0.58591,-0.37281,0.70932,0.58025,1,1,0.50196,1,1,0.09962,0.71585,0.45561,0.46667,0.99691
9483,2519,-0.08644,0.10765,0.02277,-0.83203,-0.06727,0.52281,0.01707,0.9837,0.15214,1,1,0.50196,1,1,0.10732,0.72104,0.4843,0.49128,0.99968
9484,2518,-0.08268,0.10425,0.0263,-0.33077,-0.67192,0.6436,-0.30248,0.73381,0.57495,1,1,0.50196,1,1,0.10223,0.71147,0.53751,0.52338,0.99804
9485,2520,-0.08509,0.10896,0.02548,-0.75137,-0.00877,0.61575,0.06382,0.98605,0.08948,1,1,0.50196,1,1,0.10998,0.7167,0.52192,0.51388,0.99933
9486,2521,-0.08562,0.11343,0.02286,-0.79778,0.2219,0.51075,0.2283,0.96384,-0.04147,1,1,0.50196,1,1,0.1171,0.72232,0.76189,0.63815,0.9029
9487,2519,-0.08644,0.10765,0.02277,-0.83203,-0.06727,0.52281,0.01707,0.9837,0.15214,1,1,0.50196,1,1,0.10732,0.72104,0.4843,0.49128,0.99968
9488,2520,-0.08509,0.10896,0.02548,-0.75137,-0.00877,0.61575,0.06382,0.98605,0.08948,1,1,0.50196,1,1,0.10998,0.7167,0.52192,0.51388,0.99933
9489,2519,-0.08644,0.10765,0.02277,-0.83203,-0.06727,0.52281,0.01707,0.9837,0.15214,1,1,0.50196,1,1,0.10732,0.72104,0.4843,0.49128,0.99968
9490,2521,-0.08562,0.11343,0.02286,-0.79778,0.2219,0.51075,0.2283,0.96384,-0.04147,1,1,0.50196,1,1,0.1171,0.72232,0.76189,0.63815,0.9029
9491,2522,-0.08688,0.11219,0.02008,-0.87512,0.1843,0.41479,0.2094,0.97261,0.02405,1,1,0.50196,1,1,0.11431,0.72682,0.70793,0.61409,0.94017
9492,2522,-0.08688,0.11219,0.02008,-0.87512,0.1843,0.41479,0.2094,0.97261,0.02405,1,1,0.50196,1,1,0.11431,0.72682,0.70793,0.61409,0.94017
9493,2506,-0.09273,0.10162,0.00881,-0.88915,-0.04143,0.45574,0.05748,0.97789,0.20104,1,1,0.50196,1,1,0.09279,0.7459,0.49643,0.49747,0.99998
9494,2519,-0.08644,0.10765,0.02277,-0.83203,-0.06727,0.52281,0.01707,0.9837,0.15214,1,1,0.50196,1,1,0.10732,0.72104,0.4843,0.49128,0.99968
9495,2506,-0.09273,0.10162,0.00881,-0.88915,-0.04143,0.45574,0.05748,0.97789,0.20104,1,1,0.50196,1,1,0.09279,0.7459,0.49643,0.49747,0.99998
9496,2522,-0.08688,0.11219,0.02008,-0.87512,0.1843,0.41479,0.2094,0.97261,0.02405,1,1,0.50196,1,1,0.11431,0.72682,0.70793,0.61409,0.94017
9497,2505,-0.09198,0.10652,0.00623,-0.92472,0.25228,0.27729,0.28324,0.9346,0.12086,1,1,0.50196,1,1,0.10133,0.75175,0.76889,0.60452,0.90838
9498,2520,-0.08509,0.10896,0.02548,-0.75137,-0.00877,0.61575,0.06382,0.98605,0.08948,1,1,0.50196,1,1,0.10998,0.7167,0.52192,0.51388,0.99933
9499,2523,-0.08369,0.1148,0.02553,-0.68589,0.29325,0.64426,0.29543,0.94422,-0.107,1,1,0.50196,1,1,0.11983,0.718,0.70801,0.61618,0.93959
9500,2521,-0.08562,0.11343,0.02286,-0.79778,0.2219,0.51075,0.2283,0.96384,-0.04147,1,1,0.50196,1,1,0.1171,0.72232,0.76189,0.63815,0.9029
9501,2523,-0.08369,0.1148,0.02553,-0.68589,0.29325,0.64426,0.29543,0.94422,-0.107,1,1,0.50196,1,1,0.11983,0.718,0.70801,0.61618,0.93959
9502,2520,-0.08509,0.10896,0.02548,-0.75137,-0.00877,0.61575,0.06382,0.98605,0.08948,1,1,0.50196,1,1,0.10998,0.7167,0.52192,0.51388,0.99933
9503,2524,-0.08299,0.11046,0.02818,-0.65041,0.06782,0.73654,0.15997,0.98126,0.04997,1,1,0.50196,1,1,0.11262,0.71244,0.50189,0.50238,0.99999
9504,2518,-0.08268,0.10425,0.0263,-0.33077,-0.67192,0.6436,-0.30248,0.73381,0.57495,1,1,0.50196,1,1,0.10223,0.71147,0.53751,0.52338,0.99804
9505,2524,-0.08299,0.11046,0.02818,-0.65041,0.06782,0.73654,0.15997,0.98126,0.04997,1,1,0.50196,1,1,0.11262,0.71244,0.50189,0.50238,0.99999
9506,2520,-0.08509,0.10896,0.02548,-0.75137,-0.00877,0.61575,0.06382,0.98605,0.08948,1,1,0.50196,1,1,0.10998,0.7167,0.52192,0.51388,0.99933
9507,2524,-0.08299,0.11046,0.02818,-0.65041,0.06782,0.73654,0.15997,0.98126,0.04997,1,1,0.50196,1,1,0.11262,0.71244,0.50189,0.50238,0.99999
9508,2525,-0.07571,0.11877,0.03175,-0.70211,0.33928,0.62604,0.34381,0.93144,-0.1192,1,1,0.50196,1,1,0.12995,0.70185,0.73409,0.64853,0.9161
9509,2523,-0.08369,0.1148,0.02553,-0.68589,0.29325,0.64426,0.29543,0.94422,-0.107,1,1,0.50196,1,1,0.11983,0.718,0.70801,0.61618,0.93959
9510,2525,-0.07571,0.11877,0.03175,-0.70211,0.33928,0.62604,0.34381,0.93144,-0.1192,1,1,0.50196,1,1,0.12995,0.70185,0.73409,0.64853,0.9161
9511,2524,-0.08299,0.11046,0.02818,-0.65041,0.06782,0.73654,0.15997,0.98126,0.04997,1,1,0.50196,1,1,0.11262,0.71244,0.50189,0.50238,0.99999
9512,2526,-0.0756,0.11447,0.03421,-0.67579,0.09976,0.73031,0.19123,0.9806,0.043,1,1,0.50196,1,1,0.12239,0.69728,0.47688,0.48336,0.99919
9513,2527,-0.08075,0.10568,0.02888,-0.27715,-0.63703,0.71016,-0.14863,0.76381,0.61058,1,1,0.50196,1,1,0.10472,0.70713,0.55068,0.54022,0.9958
9514,2526,-0.0756,0.11447,0.03421,-0.67579,0.09976,0.73031,0.19123,0.9806,0.043,1,1,0.50196,1,1,0.12239,0.69728,0.47688,0.48336,0.99919
9515,2524,-0.08299,0.11046,0.02818,-0.65041,0.06782,0.73654,0.15997,0.98126,0.04997,1,1,0.50196,1,1,0.11262,0.71244,0.50189,0.50238,0.99999
9516,2524,-0.08299,0.11046,0.02818,-0.65041,0.06782,0.73654,0.15997,0.98126,0.04997,1,1,0.50196,1,1,0.11262,0.71244,0.50189,0.50238,0.99999
9517,2518,-0.08268,0.10425,0.0263,-0.33077,-0.67192,0.6436,-0.30248,0.73381,0.57495,1,1,0.50196,1,1,0.10223,0.71147,0.53751,0.52338,0.99804
9518,2527,-0.08075,0.10568,0.02888,-0.27715,-0.63703,0.71016,-0.14863,0.76381,0.61058,1,1,0.50196,1,1,0.10472,0.70713,0.55068,0.54022,0.9958
9519,2526,-0.0756,0.11447,0.03421,-0.67579,0.09976,0.73031,0.19123,0.9806,0.043,1,1,0.50196,1,1,0.12239,0.69728,0.47688,0.48336,0.99919
9520,2527,-0.08075,0.10568,0.02888,-0.27715,-0.63703,0.71016,-0.14863,0.76381,0.61058,1,1,0.50196,1,1,0.10472,0.70713,0.55068,0.54022,0.9958
9521,2528,-0.0733,0.10897,0.03488,-0.26958,-0.6576,0.70349,-0.12592,0.74833,0.65126,1,1,0.50196,1,1,0.1133,0.69179,0.46248,0.47426,0.99792
9522,2529,-0.07559,0.10482,0.02557,0.54605,-0.83414,0.00767,-0.00896,-0.00764,0.9866,1,1,0.50196,1,1,0.0964,0.69969,0.53991,0.53763,0.99698
9523,2528,-0.0733,0.10897,0.03488,-0.26958,-0.6576,0.70349,-0.12592,0.74833,0.65126,1,1,0.50196,1,1,0.1133,0.69179,0.46248,0.47426,0.99792
9524,2527,-0.08075,0.10568,0.02888,-0.27715,-0.63703,0.71016,-0.14863,0.76381,0.61058,1,1,0.50196,1,1,0.10472,0.70713,0.55068,0.54022,0.9958
9525,2527,-0.08075,0.10568,0.02888,-0.27715,-0.63703,0.71016,-0.14863,0.76381,0.61058,1,1,0.50196,1,1,0.10472,0.70713,0.55068,0.54022,0.9958
9526,2518,-0.08268,0.10425,0.0263,-0.33077,-0.67192,0.6436,-0.30248,0.73381,0.57495,1,1,0.50196,1,1,0.10223,0.71147,0.53751,0.52338,0.99804
9527,2529,-0.07559,0.10482,0.02557,0.54605,-0.83414,0.00767,-0.00896,-0.00764,0.9866,1,1,0.50196,1,1,0.0964,0.69969,0.53991,0.53763,0.99698
9528,2518,-0.08268,0.10425,0.0263,-0.33077,-0.67192,0.6436,-0.30248,0.73381,0.57495,1,1,0.50196,1,1,0.10223,0.71147,0.53751,0.52338,0.99804
