VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y, in_TEXCOORD3.x, in_TEXCOORD3.y, in_TEXCOORD3.z
14936,5025,-0.07455,-0.14615,-0.11839,0.91475,-0.21737,0.34056,0.37293,0.13001,-0.9187,-1,1,0.50196,1,1,0.02553,0.24708,0.02115,0.03295,0.48688,0.52501,0.9992
14937,5029,-0.06554,-0.18048,-0.13753,0.90126,0.08306,0.42524,0.36859,0.3689,-0.85326,-1,1,0.50196,1,1,0.02739,0.27086,0.02122,0.03394,0.50486,0.50021,0.99998
14938,5024,-0.07786,-0.1519,-0.10838,0.99956,0.0049,-0.02942,-0.02982,0.17054,-0.9849,-1,1,0.50196,1,1,0.01567,0.24972,0.02073,0.03306,0.49502,0.47501,0.99935
14939,5030,-0.07008,-0.18861,-0.12218,0.96566,0.25112,0.06661,-0.01624,0.31424,-0.94921,-1,1,0.50196,1,1,0.01567,0.27175,0.02073,0.03398,0.50003,0.50107,1
14940,5031,-0.05965,-0.16112,-0.1482,0.96519,0.22708,0.12976,0.0683,0.26007,-0.96317,-1,1,0.50196,1,1,0.03979,0.26225,0.02174,0.03358,0.49396,0.51035,0.99986
14941,5025,-0.07455,-0.14615,-0.11839,0.91475,-0.21737,0.34056,0.37293,0.13001,-0.9187,-1,1,0.50196,1,1,0.02553,0.24708,0.02115,0.03295,0.48688,0.52501,0.9992
14942,5029,-0.06554,-0.18048,-0.13753,0.90126,0.08306,0.42524,0.36859,0.3689,-0.85326,-1,1,0.50196,1,1,0.02739,0.27086,0.02122,0.03394,0.50486,0.50021,0.99998
14943,5032,-0.05297,-0.17714,-0.15857,0.9315,0.32654,0.16023,0.06111,0.29377,-0.95392,-1,1,0.50196,1,1,0.04236,0.27499,0.02185,0.03412,0.50058,0.50081,1
14944,5031,-0.05965,-0.16112,-0.1482,0.96519,0.22708,0.12976,0.0683,0.26007,-0.96317,-1,1,0.50196,1,1,0.03979,0.26225,0.02174,0.03358,0.49396,0.51035,0.99986
14945,5029,-0.06554,-0.18048,-0.13753,0.90126,0.08306,0.42524,0.36859,0.3689,-0.85326,-1,1,0.50196,1,1,0.02739,0.27086,0.02122,0.03394,0.50486,0.50021,0.99998
14946,5025,-0.07455,-0.14615,-0.11839,0.91475,-0.21737,0.34056,0.37293,0.13001,-0.9187,-1,1,0.50196,1,1,0.02553,0.24708,0.02115,0.03295,0.48688,0.52501,0.9992
14947,5031,-0.05965,-0.16112,-0.1482,0.96519,0.22708,0.12976,0.0683,0.26007,-0.96317,-1,1,0.50196,1,1,0.03979,0.26225,0.02174,0.03358,0.49396,0.51035,0.99986
14948,5033,-0.06399,-0.14207,-0.13528,0.99412,0.0083,0.10801,0.10373,0.2145,-0.9712,-1,1,0.50196,1,1,0.03686,0.24703,0.02162,0.03295,0.55037,0.49548,0.99744
14949,5025,-0.07455,-0.14615,-0.11839,0.91475,-0.21737,0.34056,0.37293,0.13001,-0.9187,-1,1,0.50196,1,1,0.02553,0.24708,0.02115,0.03295,0.48688,0.52501,0.9992
14950,5033,-0.06399,-0.14207,-0.13528,0.99412,0.0083,0.10801,0.10373,0.2145,-0.9712,-1,1,0.50196,1,1,0.03686,0.24703,0.02162,0.03295,0.55037,0.49548,0.99744
14951,5034,-0.06341,-0.13338,-0.12959,0.9553,-0.2824,-0.08751,0.04042,0.41796,-0.90757,-1,1,0.50196,1,1,0.03534,0.23976,0.02156,0.03264,0.53507,0.49473,0.99874
14952,5025,-0.07455,-0.14615,-0.11839,0.91475,-0.21737,0.34056,0.37293,0.13001,-0.9187,-1,1,0.50196,1,1,0.02553,0.24708,0.02115,0.03295,0.48688,0.52501,0.9992
14953,5034,-0.06341,-0.13338,-0.12959,0.9553,-0.2824,-0.08751,0.04042,0.41796,-0.90757,-1,1,0.50196,1,1,0.03534,0.23976,0.02156,0.03264,0.53507,0.49473,0.99874
14954,5027,-0.06039,-0.12853,-0.1254,0.80617,-0.58472,-0.09048,0.06286,0.23669,-0.96955,-1,1,0.50196,1,1,0.03452,0.23449,0.02152,0.03242,0.51512,0.50899,0.99969
14955,5035,-0.04991,-0.21872,-0.15635,0.86923,0.14936,0.4713,0.36578,0.44706,-0.8163,-1,1,0.50196,1,1,0.03006,0.29851,0.02134,0.0351,0.49565,0.50077,0.99998
14956,5032,-0.05297,-0.17714,-0.15857,0.9315,0.32654,0.16023,0.06111,0.29377,-0.95392,-1,1,0.50196,1,1,0.04236,0.27499,0.02185,0.03412,0.50058,0.50081,1
14957,5029,-0.06554,-0.18048,-0.13753,0.90126,0.08306,0.42524,0.36859,0.3689,-0.85326,-1,1,0.50196,1,1,0.02739,0.27086,0.02122,0.03394,0.50486,0.50021,0.99998
14958,5032,-0.05297,-0.17714,-0.15857,0.9315,0.32654,0.16023,0.06111,0.29377,-0.95392,-1,1,0.50196,1,1,0.04236,0.27499,0.02185,0.03412,0.50058,0.50081,1
14959,5035,-0.04991,-0.21872,-0.15635,0.86923,0.14936,0.4713,0.36578,0.44706,-0.8163,-1,1,0.50196,1,1,0.03006,0.29851,0.02134,0.0351,0.49565,0.50077,0.99998
14960,5036,-0.04445,-0.19381,-0.17004,0.90022,0.39918,0.17392,0.04664,0.30873,-0.95001,-1,1,0.50196,1,1,0.04565,0.28853,0.02199,0.03468,0.54572,0.48623,0.99772
14961,5036,-0.04445,-0.19381,-0.17004,0.90022,0.39918,0.17392,0.04664,0.30873,-0.95001,-1,1,0.50196,1,1,0.04565,0.28853,0.02199,0.03468,0.54572,0.48623,0.99772
14962,5035,-0.04991,-0.21872,-0.15635,0.86923,0.14936,0.4713,0.36578,0.44706,-0.8163,-1,1,0.50196,1,1,0.03006,0.29851,0.02134,0.0351,0.49565,0.50077,0.99998
14963,5037,-0.03128,-0.21306,-0.18315,0.8571,0.4435,0.26208,0.13109,0.30424,-0.94353,-1,1,0.50196,1,1,0.05028,0.30487,0.02218,0.03536,0.50278,0.50128,0.99999
14964,5038,-0.03628,-0.25008,-0.17193,0.84313,0.13742,0.51986,0.4025,0.47979,-0.77961,-1,1,0.50196,1,1,0.03232,0.3217,0.02143,0.03607,0.50133,0.4955,0.99998
14965,5037,-0.03128,-0.21306,-0.18315,0.8571,0.4435,0.26208,0.13109,0.30424,-0.94353,-1,1,0.50196,1,1,0.05028,0.30487,0.02218,0.03536,0.50278,0.50128,0.99999
14966,5035,-0.04991,-0.21872,-0.15635,0.86923,0.14936,0.4713,0.36578,0.44706,-0.8163,-1,1,0.50196,1,1,0.03006,0.29851,0.02134,0.0351,0.49565,0.50077,0.99998
14967,5035,-0.04991,-0.21872,-0.15635,0.86923,0.14936,0.4713,0.36578,0.44706,-0.8163,-1,1,0.50196,1,1,0.03006,0.29851,0.02134,0.0351,0.49565,0.50077,0.99998
14968,5039,-0.04255,-0.26152,-0.14993,0.93592,0.33786,0.09954,-0.03375,0.36734,-0.92947,-1,1,0.50196,1,1,0.01567,0.32157,0.02073,0.03606,0.49998,0.50068,1
14969,5038,-0.03628,-0.25008,-0.17193,0.84313,0.13742,0.51986,0.4025,0.47979,-0.77961,-1,1,0.50196,1,1,0.03232,0.3217,0.02143,0.03607,0.50133,0.4955,0.99998
14970,5039,-0.04255,-0.26152,-0.14993,0.93592,0.33786,0.09954,-0.03375,0.36734,-0.92947,-1,1,0.50196,1,1,0.01567,0.32157,0.02073,0.03606,0.49998,0.50068,1
14971,5035,-0.04991,-0.21872,-0.15635,0.86923,0.14936,0.4713,0.36578,0.44706,-0.8163,-1,1,0.50196,1,1,0.03006,0.29851,0.02134,0.0351,0.49565,0.50077,0.99998
14972,5040,-0.05567,-0.22885,-0.13747,0.94155,0.32348,0.09406,-0.02508,0.34576,-0.93799,-1,1,0.50196,1,1,0.01567,0.29884,0.02073,0.03511,0.5,0.50323,0.99999
14973,5029,-0.06554,-0.18048,-0.13753,0.90126,0.08306,0.42524,0.36859,0.3689,-0.85326,-1,1,0.50196,1,1,0.02739,0.27086,0.02122,0.03394,0.50486,0.50021,0.99998
14974,5040,-0.05567,-0.22885,-0.13747,0.94155,0.32348,0.09406,-0.02508,0.34576,-0.93799,-1,1,0.50196,1,1,0.01567,0.29884,0.02073,0.03511,0.5,0.50323,0.99999
14975,5035,-0.04991,-0.21872,-0.15635,0.86923,0.14936,0.4713,0.36578,0.44706,-0.8163,-1,1,0.50196,1,1,0.03006,0.29851,0.02134,0.0351,0.49565,0.50077,0.99998
14976,5040,-0.05567,-0.22885,-0.13747,0.94155,0.32348,0.09406,-0.02508,0.34576,-0.93799,-1,1,0.50196,1,1,0.01567,0.29884,0.02073,0.03511,0.5,0.50323,0.99999
14977,5029,-0.06554,-0.18048,-0.13753,0.90126,0.08306,0.42524,0.36859,0.3689,-0.85326,-1,1,0.50196,1,1,0.02739,0.27086,0.02122,0.03394,0.50486,0.50021,0.99998
14978,5030,-0.07008,-0.18861,-0.12218,0.96566,0.25112,0.06661,-0.01624,0.31424,-0.94921,-1,1,0.50196,1,1,0.01567,0.27175,0.02073,0.03398,0.50003,0.50107,1
14979,5037,-0.03128,-0.21306,-0.18315,0.8571,0.4435,0.26208,0.13109,0.30424,-0.94353,-1,1,0.50196,1,1,0.05028,0.30487,0.02218,0.03536,0.50278,0.50128,0.99999
14980,5038,-0.03628,-0.25008,-0.17193,0.84313,0.13742,0.51986,0.4025,0.47979,-0.77961,-1,1,0.50196,1,1,0.03232,0.3217,0.02143,0.03607,0.50133,0.4955,0.99998
14981,5041,-0.01672,-0.23034,-0.19426,0.76203,0.40696,0.50367,0.35659,0.38553,-0.85101,-1,1,0.50196,1,1,0.05521,0.32019,0.02239,0.03601,0.48633,0.51349,0.99963
14982,5042,-0.0304,-0.29111,-0.16122,0.92989,0.35249,0.10512,-0.03612,0.37193,-0.92756,-1,1,0.50196,1,1,0.01567,0.34231,0.02073,0.03693,0.49995,0.50173,1
14983,5038,-0.03628,-0.25008,-0.17193,0.84313,0.13742,0.51986,0.4025,0.47979,-0.77961,-1,1,0.50196,1,1,0.03232,0.3217,0.02143,0.03607,0.50133,0.4955,0.99998
14984,5039,-0.04255,-0.26152,-0.14993,0.93592,0.33786,0.09954,-0.03375,0.36734,-0.92947,-1,1,0.50196,1,1,0.01567,0.32157,0.02073,0.03606,0.49998,0.50068,1
14985,5038,-0.03628,-0.25008,-0.17193,0.84313,0.13742,0.51986,0.4025,0.47979,-0.77961,-1,1,0.50196,1,1,0.03232,0.3217,0.02143,0.03607,0.50133,0.4955,0.99998
14986,5042,-0.0304,-0.29111,-0.16122,0.92989,0.35249,0.10512,-0.03612,0.37193,-0.92756,-1,1,0.50196,1,1,0.01567,0.34231,0.02073,0.03693,0.49995,0.50173,1
14987,5043,-0.02338,-0.27846,-0.18596,0.80803,0.11756,0.5773,0.4503,0.50862,-0.73385,-1,1,0.50196,1,1,0.03402,0.3427,0.0215,0.03695,0.50355,0.49688,0.99998
14988,5043,-0.02338,-0.27846,-0.18596,0.80803,0.11756,0.5773,0.4503,0.50862,-0.73385,-1,1,0.50196,1,1,0.03402,0.3427,0.0215,0.03695,0.50355,0.49688,0.99998
14989,5041,-0.01672,-0.23034,-0.19426,0.76203,0.40696,0.50367,0.35659,0.38553,-0.85101,-1,1,0.50196,1,1,0.05521,0.32019,0.02239,0.03601,0.48633,0.51349,0.99963
14990,5038,-0.03628,-0.25008,-0.17193,0.84313,0.13742,0.51986,0.4025,0.47979,-0.77961,-1,1,0.50196,1,1,0.03232,0.3217,0.02143,0.03607,0.50133,0.4955,0.99998
14991,5044,-0.01578,-0.3247,-0.17405,0.91179,0.39258,0.12046,-0.0327,0.36183,-0.93167,-1,1,0.50196,1,1,0.01567,0.36626,0.02073,0.03793,0.49989,0.50615,0.99996
14992,5043,-0.02338,-0.27846,-0.18596,0.80803,0.11756,0.5773,0.4503,0.50862,-0.73385,-1,1,0.50196,1,1,0.03402,0.3427,0.0215,0.03695,0.50355,0.49688,0.99998
14993,5042,-0.0304,-0.29111,-0.16122,0.92989,0.35249,0.10512,-0.03612,0.37193,-0.92756,-1,1,0.50196,1,1,0.01567,0.34231,0.02073,0.03693,0.49995,0.50173,1
14994,5043,-0.02338,-0.27846,-0.18596,0.80803,0.11756,0.5773,0.4503,0.50862,-0.73385,-1,1,0.50196,1,1,0.03402,0.3427,0.0215,0.03695,0.50355,0.49688,0.99998
14995,5044,-0.01578,-0.3247,-0.17405,0.91179,0.39258,0.12046,-0.0327,0.36183,-0.93167,-1,1,0.50196,1,1,0.01567,0.36626,0.02073,0.03793,0.49989,0.50615,0.99996
14996,5045,-0.0082,-0.3112,-0.20108,0.78623,0.15105,0.59919,0.45038,0.52383,-0.72302,-1,1,0.50196,1,1,0.03481,0.36686,0.02153,0.03796,0.49988,0.50174,1
14997,5045,-0.0082,-0.3112,-0.20108,0.78623,0.15105,0.59919,0.45038,0.52383,-0.72302,-1,1,0.50196,1,1,0.03481,0.36686,0.02153,0.03796,0.49988,0.50174,1
14998,5046,-0.00329,-0.26061,-0.20243,0.5537,-0.03659,0.83191,0.71364,0.53568,-0.45141,-1,1,0.50196,1,1,0.0542,0.34192,0.02234,0.03691,0.50066,0.50314,0.99999
14999,5043,-0.02338,-0.27846,-0.18596,0.80803,0.11756,0.5773,0.4503,0.50862,-0.73385,-1,1,0.50196,1,1,0.03402,0.3427,0.0215,0.03695,0.50355,0.49688,0.99998
15000,5041,-0.01672,-0.23034,-0.19426,0.76203,0.40696,0.50367,0.35659,0.38553,-0.85101,-1,1,0.50196,1,1,0.05521,0.32019,0.02239,0.03601,0.48633,0.51349,0.99963
15001,5043,-0.02338,-0.27846,-0.18596,0.80803,0.11756,0.5773,0.4503,0.50862,-0.73385,-1,1,0.50196,1,1,0.03402,0.3427,0.0215,0.03695,0.50355,0.49688,0.99998
15002,5046,-0.00329,-0.26061,-0.20243,0.5537,-0.03659,0.83191,0.71364,0.53568,-0.45141,-1,1,0.50196,1,1,0.0542,0.34192,0.02234,0.03691,0.50066,0.50314,0.99999
15003,5046,-0.00329,-0.26061,-0.20243,0.5537,-0.03659,0.83191,0.71364,0.53568,-0.45141,-1,1,0.50196,1,1,0.0542,0.34192,0.02234,0.03691,0.50066,0.50314,0.99999
15004,5045,-0.0082,-0.3112,-0.20108,0.78623,0.15105,0.59919,0.45038,0.52383,-0.72302,-1,1,0.50196,1,1,0.03481,0.36686,0.02153,0.03796,0.49988,0.50174,1
15005,5047,0.01387,-0.29239,-0.22063,0.49329,-0.09424,0.86474,0.75147,0.54688,-0.36908,-1,1,0.50196,1,1,0.05651,0.36732,0.02244,0.03797,0.50507,0.49824,0.99997
15006,5047,0.01387,-0.29239,-0.22063,0.49329,-0.09424,0.86474,0.75147,0.54688,-0.36908,-1,1,0.50196,1,1,0.05651,0.36732,0.02244,0.03797,0.50507,0.49824,0.99997
15007,5048,0.02892,-0.2534,-0.21673,0.45329,0.28179,0.84565,0.71443,0.45246,-0.53373,-1,1,0.50196,1,1,0.07622,0.34983,0.02327,0.03724,0.48319,0.51771,0.9994
15008,5046,-0.00329,-0.26061,-0.20243,0.5537,-0.03659,0.83191,0.71364,0.53568,-0.45141,-1,1,0.50196,1,1,0.0542,0.34192,0.02234,0.03691,0.50066,0.50314,0.99999
15009,5048,0.02892,-0.2534,-0.21673,0.45329,0.28179,0.84565,0.71443,0.45246,-0.53373,-1,1,0.50196,1,1,0.07622,0.34983,0.02327,0.03724,0.48319,0.51771,0.9994
15010,5047,0.01387,-0.29239,-0.22063,0.49329,-0.09424,0.86474,0.75147,0.54688,-0.36908,-1,1,0.50196,1,1,0.05651,0.36732,0.02244,0.03797,0.50507,0.49824,0.99997
15011,5049,0.04365,-0.27496,-0.22596,0.29935,-0.19472,0.93406,0.8364,0.52464,-0.15868,-1,1,0.50196,1,1,0.07839,0.36761,0.02336,0.03799,0.49995,0.49872,1
15012,5049,0.04365,-0.27496,-0.22596,0.29935,-0.19472,0.93406,0.8364,0.52464,-0.15868,-1,1,0.50196,1,1,0.07839,0.36761,0.02336,0.03799,0.49995,0.49872,1
15013,5050,0.0437,-0.25758,-0.22206,0.45772,0.18193,0.87028,0.72037,0.49782,-0.48295,-1,1,0.50196,1,1,0.08333,0.35763,0.02356,0.03757,0.51785,0.46427,0.9984
15014,5048,0.02892,-0.2534,-0.21673,0.45329,0.28179,0.84565,0.71443,0.45246,-0.53373,-1,1,0.50196,1,1,0.07622,0.34983,0.02327,0.03724,0.48319,0.51771,0.9994
15015,5050,0.0437,-0.25758,-0.22206,0.45772,0.18193,0.87028,0.72037,0.49782,-0.48295,-1,1,0.50196,1,1,0.08333,0.35763,0.02356,0.03757,0.51785,0.46427,0.9984
15016,5049,0.04365,-0.27496,-0.22596,0.29935,-0.19472,0.93406,0.8364,0.52464,-0.15868,-1,1,0.50196,1,1,0.07839,0.36761,0.02336,0.03799,0.49995,0.49872,1
15017,5051,0.05496,-0.26801,-0.2282,0.55246,0.05825,0.8315,0.68351,0.53929,-0.49191,-1,1,0.50196,1,1,0.08679,0.3677,0.02371,0.03799,0.48792,0.49658,0.99984
15018,5052,0.00216,-0.24347,-0.20571,0.55251,0.35529,0.75399,0.61258,0.44034,-0.65639,-1,1,0.50196,1,1,0.06333,0.33474,0.02273,0.03661,0.56647,0.4643,0.99427
15019,5046,-0.00329,-0.26061,-0.20243,0.5537,-0.03659,0.83191,0.71364,0.53568,-0.45141,-1,1,0.50196,1,1,0.0542,0.34192,0.02234,0.03691,0.50066,0.50314,0.99999
15020,5048,0.02892,-0.2534,-0.21673,0.45329,0.28179,0.84565,0.71443,0.45246,-0.53373,-1,1,0.50196,1,1,0.07622,0.34983,0.02327,0.03724,0.48319,0.51771,0.9994
15021,5041,-0.01672,-0.23034,-0.19426,0.76203,0.40696,0.50367,0.35659,0.38553,-0.85101,-1,1,0.50196,1,1,0.05521,0.32019,0.02239,0.03601,0.48633,0.51349,0.99963
15022,5046,-0.00329,-0.26061,-0.20243,0.5537,-0.03659,0.83191,0.71364,0.53568,-0.45141,-1,1,0.50196,1,1,0.0542,0.34192,0.02234,0.03691,0.50066,0.50314,0.99999
15023,5052,0.00216,-0.24347,-0.20571,0.55251,0.35529,0.75399,0.61258,0.44034,-0.65639,-1,1,0.50196,1,1,0.06333,0.33474,0.02273,0.03661,0.56647,0.4643,0.99427
15024,5053,0.05388,-0.29255,-0.2331,0.29331,-0.1554,0.9433,0.82502,0.53968,-0.16762,-1,1,0.50196,1,1,0.07876,0.38164,0.02337,0.03857,0.49597,0.50036,0.99998
15025,5051,0.05496,-0.26801,-0.2282,0.55246,0.05825,0.8315,0.68351,0.53929,-0.49191,-1,1,0.50196,1,1,0.08679,0.3677,0.02371,0.03799,0.48792,0.49658,0.99984
15026,5049,0.04365,-0.27496,-0.22596,0.29935,-0.19472,0.93406,0.8364,0.52464,-0.15868,-1,1,0.50196,1,1,0.07839,0.36761,0.02336,0.03799,0.49995,0.49872,1
15027,5051,0.05496,-0.26801,-0.2282,0.55246,0.05825,0.8315,0.68351,0.53929,-0.49191,-1,1,0.50196,1,1,0.08679,0.3677,0.02371,0.03799,0.48792,0.49658,0.99984
15028,5053,0.05388,-0.29255,-0.2331,0.29331,-0.1554,0.9433,0.82502,0.53968,-0.16762,-1,1,0.50196,1,1,0.07876,0.38164,0.02337,0.03857,0.49597,0.50036,0.99998
15029,5054,0.06292,-0.28165,-0.23351,0.59037,-0.02937,0.8066,0.67277,0.57001,-0.47167,-1,1,0.50196,1,1,0.08709,0.37852,0.02372,0.03844,0.52056,0.49237,0.99952
15030,5049,0.04365,-0.27496,-0.22596,0.29935,-0.19472,0.93406,0.8364,0.52464,-0.15868,-1,1,0.50196,1,1,0.07839,0.36761,0.02336,0.03799,0.49995,0.49872,1
15031,5055,0.02999,-0.32387,-0.23022,0.4323,0.03203,0.90116,0.73558,0.56552,-0.37297,-1,1,0.50196,1,1,0.05527,0.39013,0.02239,0.03893,0.46256,0.49913,0.9986
15032,5053,0.05388,-0.29255,-0.2331,0.29331,-0.1554,0.9433,0.82502,0.53968,-0.16762,-1,1,0.50196,1,1,0.07876,0.38164,0.02337,0.03857,0.49597,0.50036,0.99998
15033,5055,0.02999,-0.32387,-0.23022,0.4323,0.03203,0.90116,0.73558,0.56552,-0.37297,-1,1,0.50196,1,1,0.05527,0.39013,0.02239,0.03893,0.46256,0.49913,0.9986
15034,5049,0.04365,-0.27496,-0.22596,0.29935,-0.19472,0.93406,0.8364,0.52464,-0.15868,-1,1,0.50196,1,1,0.07839,0.36761,0.02336,0.03799,0.49995,0.49872,1
15035,5047,0.01387,-0.29239,-0.22063,0.49329,-0.09424,0.86474,0.75147,0.54688,-0.36908,-1,1,0.50196,1,1,0.05651,0.36732,0.02244,0.03797,0.50507,0.49824,0.99997
15036,5055,0.02999,-0.32387,-0.23022,0.4323,0.03203,0.90116,0.73558,0.56552,-0.37297,-1,1,0.50196,1,1,0.05527,0.39013,0.02239,0.03893,0.46256,0.49913,0.9986
15037,5056,0.06411,-0.31424,-0.23814,0.65168,-0.16676,0.73993,0.64456,0.63598,-0.42435,-1,1,0.50196,1,1,0.07689,0.39745,0.02329,0.03923,0.50859,0.50069,0.99993
15038,5053,0.05388,-0.29255,-0.2331,0.29331,-0.1554,0.9433,0.82502,0.53968,-0.16762,-1,1,0.50196,1,1,0.07876,0.38164,0.02337,0.03857,0.49597,0.50036,0.99998
15039,5053,0.05388,-0.29255,-0.2331,0.29331,-0.1554,0.9433,0.82502,0.53968,-0.16762,-1,1,0.50196,1,1,0.07876,0.38164,0.02337,0.03857,0.49597,0.50036,0.99998
15040,5056,0.06411,-0.31424,-0.23814,0.65168,-0.16676,0.73993,0.64456,0.63598,-0.42435,-1,1,0.50196,1,1,0.07689,0.39745,0.02329,0.03923,0.50859,0.50069,0.99993
15041,5057,0.06535,-0.29251,-0.23631,0.60639,-0.08532,0.79057,0.66899,0.59216,-0.44922,-1,1,0.50196,1,1,0.085,0.38577,0.02363,0.03875,0.52006,0.50198,0.99959
15042,5053,0.05388,-0.29255,-0.2331,0.29331,-0.1554,0.9433,0.82502,0.53968,-0.16762,-1,1,0.50196,1,1,0.07876,0.38164,0.02337,0.03857,0.49597,0.50036,0.99998
15043,5057,0.06535,-0.29251,-0.23631,0.60639,-0.08532,0.79057,0.66899,0.59216,-0.44922,-1,1,0.50196,1,1,0.085,0.38577,0.02363,0.03875,0.52006,0.50198,0.99959
15044,5054,0.06292,-0.28165,-0.23351,0.59037,-0.02937,0.8066,0.67277,0.57001,-0.47167,-1,1,0.50196,1,1,0.08709,0.37852,0.02372,0.03844,0.52056,0.49237,0.99952
15045,5047,0.01387,-0.29239,-0.22063,0.49329,-0.09424,0.86474,0.75147,0.54688,-0.36908,-1,1,0.50196,1,1,0.05651,0.36732,0.02244,0.03797,0.50507,0.49824,0.99997
15046,5058,0.00914,-0.34277,-0.21162,0.72007,0.23972,0.65118,0.46194,0.53465,-0.70764,-1,1,0.50196,1,1,0.03422,0.39018,0.02151,0.03893,0.46221,0.49596,0.99855
15047,5055,0.02999,-0.32387,-0.23022,0.4323,0.03203,0.90116,0.73558,0.56552,-0.37297,-1,1,0.50196,1,1,0.05527,0.39013,0.02239,0.03893,0.46256,0.49913,0.9986
15048,5058,0.00914,-0.34277,-0.21162,0.72007,0.23972,0.65118,0.46194,0.53465,-0.70764,-1,1,0.50196,1,1,0.03422,0.39018,0.02151,0.03893,0.46221,0.49596,0.99855
15049,5047,0.01387,-0.29239,-0.22063,0.49329,-0.09424,0.86474,0.75147,0.54688,-0.36908,-1,1,0.50196,1,1,0.05651,0.36732,0.02244,0.03797,0.50507,0.49824,0.99997
15050,5045,-0.0082,-0.3112,-0.20108,0.78623,0.15105,0.59919,0.45038,0.52383,-0.72302,-1,1,0.50196,1,1,0.03481,0.36686,0.02153,0.03796,0.49988,0.50174,1
15051,5045,-0.0082,-0.3112,-0.20108,0.78623,0.15105,0.59919,0.45038,0.52383,-0.72302,-1,1,0.50196,1,1,0.03481,0.36686,0.02153,0.03796,0.49988,0.50174,1
15052,5059,0.00164,-0.3574,-0.18664,0.87332,0.46411,0.148,-0.01968,0.33718,-0.94123,-1,1,0.50196,1,1,0.01567,0.39064,0.02073,0.03895,0.50002,0.5015,1
15053,5058,0.00914,-0.34277,-0.21162,0.72007,0.23972,0.65118,0.46194,0.53465,-0.70764,-1,1,0.50196,1,1,0.03422,0.39018,0.02151,0.03893,0.46221,0.49596,0.99855
15054,5059,0.00164,-0.3574,-0.18664,0.87332,0.46411,0.148,-0.01968,0.33718,-0.94123,-1,1,0.50196,1,1,0.01567,0.39064,0.02073,0.03895,0.50002,0.5015,1
15055,5045,-0.0082,-0.3112,-0.20108,0.78623,0.15105,0.59919,0.45038,0.52383,-0.72302,-1,1,0.50196,1,1,0.03481,0.36686,0.02153,0.03796,0.49988,0.50174,1
15056,5044,-0.01578,-0.3247,-0.17405,0.91179,0.39258,0.12046,-0.0327,0.36183,-0.93167,-1,1,0.50196,1,1,0.01567,0.36626,0.02073,0.03793,0.49989,0.50615,0.99996
15057,5059,0.00164,-0.3574,-0.18664,0.87332,0.46411,0.148,-0.01968,0.33718,-0.94123,-1,1,0.50196,1,1,0.01567,0.39064,0.02073,0.03895,0.50002,0.5015,1
15058,5060,0.02408,-0.36947,-0.21664,0.67687,0.28202,0.67993,0.46744,0.54887,-0.693,-1,1,0.50196,1,1,0.03179,0.40917,0.02141,0.03972,0.49037,0.50526,0.99988
15059,5058,0.00914,-0.34277,-0.21162,0.72007,0.23972,0.65118,0.46194,0.53465,-0.70764,-1,1,0.50196,1,1,0.03422,0.39018,0.02151,0.03893,0.46221,0.49596,0.99855
15060,5060,0.02408,-0.36947,-0.21664,0.67687,0.28202,0.67993,0.46744,0.54887,-0.693,-1,1,0.50196,1,1,0.03179,0.40917,0.02141,0.03972,0.49037,0.50526,0.99988
15061,5059,0.00164,-0.3574,-0.18664,0.87332,0.46411,0.148,-0.01968,0.33718,-0.94123,-1,1,0.50196,1,1,0.01567,0.39064,0.02073,0.03895,0.50002,0.5015,1
15062,5061,0.01623,-0.38197,-0.19613,0.83106,0.52858,0.17302,-0.0029,0.3152,-0.94902,-1,1,0.50196,1,1,0.01567,0.40935,0.02073,0.03973,0.49939,0.48514,0.99978
15063,5061,0.01623,-0.38197,-0.19613,0.83106,0.52858,0.17302,-0.0029,0.3152,-0.94902,-1,1,0.50196,1,1,0.01567,0.40935,0.02073,0.03973,0.49939,0.48514,0.99978
15064,5062,0.03603,-0.39154,-0.21556,0.85548,0.11618,0.50464,0.37512,0.53276,-0.75858,-1,1,0.50196,1,1,0.02655,0.42412,0.02119,0.04035,0.49337,0.49744,0.99995
15065,5060,0.02408,-0.36947,-0.21664,0.67687,0.28202,0.67993,0.46744,0.54887,-0.693,-1,1,0.50196,1,1,0.03179,0.40917,0.02141,0.03972,0.49037,0.50526,0.99988
15066,5062,0.03603,-0.39154,-0.21556,0.85548,0.11618,0.50464,0.37512,0.53276,-0.75858,-1,1,0.50196,1,1,0.02655,0.42412,0.02119,0.04035,0.49337,0.49744,0.99995
15067,5061,0.01623,-0.38197,-0.19613,0.83106,0.52858,0.17302,-0.0029,0.3152,-0.94902,-1,1,0.50196,1,1,0.01567,0.40935,0.02073,0.03973,0.49939,0.48514,0.99978
15068,5063,0.03121,-0.3995,-0.20303,0.9578,0.27707,0.07644,-0.06107,0.45603,-0.88786,-1,1,0.50196,1,1,0.01567,0.42392,0.02073,0.04034,0.49437,0.54486,0.99795
