VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD3.x, in_TEXCOORD3.y, in_TEXCOORD3.z
3817,817,-0.02427,0.04822,0.00528,0.67898,0.71084,-0.18357,0.50196,0.50196,0,0,0.96751,0.94575,-0.40921,0.15884,-0.89851,-1,0.5,0.5,1
3818,823,-0.02573,0.05409,0.00524,0.95925,0.10943,-0.26049,0.50196,0.50196,0,0,0.97247,0.92806,-0.26563,0.03506,-0.96344,-1,0.5,0.5,1
3819,824,-0.02545,0.06295,0.00514,0.97403,-0.05091,-0.22061,0.50196,0.50196,0,0,0.9661,0.90656,-0.22626,-0.18403,-0.95652,-1,0.5,0.5,1
3820,823,-0.02573,0.05409,0.00524,0.95925,0.10943,-0.26049,0.50196,0.50196,0,0,0.97247,0.92806,-0.26563,0.03506,-0.96344,-1,0.5,0.5,1
3821,822,-0.02697,0.0538,-0.00006,0.99176,0.12807,0.00259,0.50196,0.50196,0,0,0.98346,0.92923,-0.00491,0.05824,-0.99829,-1,0.5,0.5,1
3822,809,-0.02367,0.05463,0.01182,0.86514,0.09873,-0.49172,0.50196,0.50196,0,0,0.95893,0.9268,-0.48704,-0.0686,-0.87068,-1,0.5,0.5,1
3823,823,-0.02573,0.05409,0.00524,0.95925,0.10943,-0.26049,0.50196,0.50196,0,0,0.97247,0.92806,-0.26563,0.03506,-0.96344,-1,0.5,0.5,1
3824,824,-0.02545,0.06295,0.00514,0.97403,-0.05091,-0.22061,0.50196,0.50196,0,0,0.9661,0.90656,-0.22626,-0.18403,-0.95652,-1,0.5,0.5,1
3825,825,-0.02688,0.06321,-0.00006,0.99389,-0.11035,0.00314,0.50196,0.50196,0,0,0.97886,0.9024,-0.02735,-0.2737,-0.96142,-1,0.5,0.5,1
3826,824,-0.02545,0.06295,0.00514,0.97403,-0.05091,-0.22061,0.50196,0.50196,0,0,0.9661,0.90656,-0.22626,-0.18403,-0.95652,-1,0.5,0.5,1
3827,822,-0.02697,0.0538,-0.00006,0.99176,0.12807,0.00259,0.50196,0.50196,0,0,0.98346,0.92923,-0.00491,0.05824,-0.99829,-1,0.5,0.5,1
3828,816,-0.00213,0.0489,0.00658,-0.60634,0.76089,-0.23109,0.50196,0.50196,0,0,0.9118,0.96143,-0.78824,-0.53673,0.30098,-1,0.5,0.5,1
3829,815,-0.00358,0.04937,0.01151,-0.6154,0.71696,-0.32749,0.50196,0.50196,0,0,0.91503,0.95416,-0.78819,-0.56297,0.24862,-1,0.5,0.5,1
3830,799,0.00082,0.05538,0.0064,-0.91509,0.1741,-0.36372,0.50196,0.50196,0,0,0.89873,0.95213,-0.40038,-0.49946,0.76827,-1,0.5,0.5,1
3831,815,-0.00358,0.04937,0.01151,-0.6154,0.71696,-0.32749,0.50196,0.50196,0,0,0.91503,0.95416,-0.78819,-0.56297,0.24862,-1,0.5,0.5,1
3832,798,-0.00141,0.05529,0.01169,-0.88043,0.09954,-0.46361,0.50196,0.50196,0,0,0.90666,0.9458,-0.44552,-0.50837,0.73694,-1,0.5,0.5,1
3833,799,0.00082,0.05538,0.0064,-0.91509,0.1741,-0.36372,0.50196,0.50196,0,0,0.89873,0.95213,-0.40038,-0.49946,0.76827,-1,0.5,0.5,1
3834,815,-0.00358,0.04937,0.01151,-0.6154,0.71696,-0.32749,0.50196,0.50196,0,0,0.91503,0.95416,-0.78819,-0.56297,0.24862,-1,0.5,0.5,1
3835,821,-0.0066,0.05017,0.01669,-0.52826,0.56464,-0.63413,0.50196,0.50196,0,0,0.92417,0.94388,-0.7899,-0.60075,0.1231,-1,0.5,0.5,1
3836,798,-0.00141,0.05529,0.01169,-0.88043,0.09954,-0.46361,0.50196,0.50196,0,0,0.90666,0.9458,-0.44552,-0.50837,0.73694,-1,0.5,0.5,1
3837,813,-0.01246,0.0484,0.01808,0.00938,0.70721,-0.70694,0.50196,0.50196,0,0,0.93288,0.93885,-0.95392,-0.20571,-0.21845,-1,0.5,0.5,1
3838,805,-0.01173,0.0548,0.01972,0.07394,0.19107,-0.97879,0.50196,0.50196,0,0,0.92969,0.93103,-0.91401,-0.3796,-0.14315,-1,0.5,0.5,1
3839,821,-0.0066,0.05017,0.01669,-0.52826,0.56464,-0.63413,0.50196,0.50196,0,0,0.92417,0.94388,-0.7899,-0.60075,0.1231,-1,0.5,0.5,1
3840,805,-0.01173,0.0548,0.01972,0.07394,0.19107,-0.97879,0.50196,0.50196,0,0,0.92969,0.93103,-0.91401,-0.3796,-0.14315,-1,0.5,0.5,1
3841,802,-0.0052,0.05546,0.01769,-0.64041,0.07041,-0.7648,0.50196,0.50196,0,0,0.919,0.93753,-0.66404,-0.55112,0.5053,-1,0.5,0.5,1
3842,821,-0.0066,0.05017,0.01669,-0.52826,0.56464,-0.63413,0.50196,0.50196,0,0,0.92417,0.94388,-0.7899,-0.60075,0.1231,-1,0.5,0.5,1
3843,821,-0.0066,0.05017,0.01669,-0.52826,0.56464,-0.63413,0.50196,0.50196,0,0,0.92417,0.94388,-0.7899,-0.60075,0.1231,-1,0.5,0.5,1
3844,802,-0.0052,0.05546,0.01769,-0.64041,0.07041,-0.7648,0.50196,0.50196,0,0,0.919,0.93753,-0.66404,-0.55112,0.5053,-1,0.5,0.5,1
3845,798,-0.00141,0.05529,0.01169,-0.88043,0.09954,-0.46361,0.50196,0.50196,0,0,0.90666,0.9458,-0.44552,-0.50837,0.73694,-1,0.5,0.5,1
3846,816,-0.00213,0.0489,0.00658,-0.60634,0.76089,-0.23109,0.50196,0.50196,0,0,0.9118,0.96143,-0.78824,-0.53673,0.30098,-1,0.5,0.5,1
3847,799,0.00082,0.05538,0.0064,-0.91509,0.1741,-0.36372,0.50196,0.50196,0,0,0.89873,0.95213,-0.40038,-0.49946,0.76827,-1,0.5,0.5,1
3848,800,0.00343,0.05534,-0.00006,-0.99286,0.11926,0.00263,0.50196,0.50196,0,0,0.88837,0.9611,-0.06176,-0.53276,0.84401,-1,0.5,0.5,1
3849,800,0.00343,0.05534,-0.00006,-0.99286,0.11926,0.00263,0.50196,0.50196,0,0,0.88837,0.9611,-0.06176,-0.53276,0.84401,-1,0.5,0.5,1
3850,820,-0.0009,0.04833,-0.00006,-0.59258,0.80551,0.00163,0.50196,0.50196,0,0,0.90834,0.97442,-0.76842,-0.5659,0.29882,-1,0.5,0.5,1
3851,816,-0.00213,0.0489,0.00658,-0.60634,0.76089,-0.23109,0.50196,0.50196,0,0,0.9118,0.96143,-0.78824,-0.53673,0.30098,-1,0.5,0.5,1
3852,776,-0.02435,0.07166,0.00439,0.84235,-0.50557,-0.18668,0.50196,0.50196,0,0,0.95399,0.88223,-0.39165,-0.33629,-0.85646,-1,0.5,0.5,1
3853,824,-0.02545,0.06295,0.00514,0.97403,-0.05091,-0.22061,0.50196,0.50196,0,0,0.9661,0.90656,-0.22626,-0.18403,-0.95652,-1,0.5,0.5,1
3854,825,-0.02688,0.06321,-0.00006,0.99389,-0.11035,0.00314,0.50196,0.50196,0,0,0.97886,0.9024,-0.02735,-0.2737,-0.96142,-1,0.5,0.5,1
3855,824,-0.02545,0.06295,0.00514,0.97403,-0.05091,-0.22061,0.50196,0.50196,0,0,0.9661,0.90656,-0.22626,-0.18403,-0.95652,-1,0.5,0.5,1
3856,776,-0.02435,0.07166,0.00439,0.84235,-0.50557,-0.18668,0.50196,0.50196,0,0,0.95399,0.88223,-0.39165,-0.33629,-0.85646,-1,0.5,0.5,1
3857,777,-0.02434,0.07168,0.00865,0.75145,-0.55532,-0.35629,0.50196,0.50196,0,0,0.94498,0.88667,-0.57291,-0.28133,-0.76982,-1,0.5,0.5,1
3858,777,-0.02434,0.07168,0.00865,0.75145,-0.55532,-0.35629,0.50196,0.50196,0,0,0.94498,0.88667,-0.57291,-0.28133,-0.76982,-1,0.5,0.5,1
3859,808,-0.02367,0.06258,0.01236,0.84552,-0.06877,-0.5295,0.50196,0.50196,0,0,0.95402,0.911,-0.53249,-0.18178,-0.82669,-1,0.5,0.5,1
3860,824,-0.02545,0.06295,0.00514,0.97403,-0.05091,-0.22061,0.50196,0.50196,0,0,0.9661,0.90656,-0.22626,-0.18403,-0.95652,-1,0.5,0.5,1
3861,808,-0.02367,0.06258,0.01236,0.84552,-0.06877,-0.5295,0.50196,0.50196,0,0,0.95402,0.911,-0.53249,-0.18178,-0.82669,-1,0.5,0.5,1
3862,777,-0.02434,0.07168,0.00865,0.75145,-0.55532,-0.35629,0.50196,0.50196,0,0,0.94498,0.88667,-0.57291,-0.28133,-0.76982,-1,0.5,0.5,1
3863,779,-0.01998,0.07022,0.01357,0.48435,-0.50504,-0.71438,0.50196,0.50196,0,0,0.93207,0.89537,-0.86394,-0.14742,-0.48153,-1,0.5,0.5,1
3864,779,-0.01998,0.07022,0.01357,0.48435,-0.50504,-0.71438,0.50196,0.50196,0,0,0.93207,0.89537,-0.86394,-0.14742,-0.48153,-1,0.5,0.5,1
3865,806,-0.01945,0.06214,0.01744,0.50047,-0.13801,-0.85468,0.50196,0.50196,0,0,0.94104,0.91332,-0.86411,-0.14032,-0.48334,-1,0.5,0.5,1
3866,808,-0.02367,0.06258,0.01236,0.84552,-0.06877,-0.5295,0.50196,0.50196,0,0,0.95402,0.911,-0.53249,-0.18178,-0.82669,-1,0.5,0.5,1
3867,779,-0.01998,0.07022,0.01357,0.48435,-0.50504,-0.71438,0.50196,0.50196,0,0,0.93207,0.89537,-0.86394,-0.14742,-0.48153,-1,0.5,0.5,1
3868,780,-0.01292,0.06829,0.01737,-0.09474,-0.63383,-0.76765,0.50196,0.50196,0,0,0.91685,0.90124,-0.94721,-0.17987,0.26541,-1,0.5,0.5,1
3869,806,-0.01945,0.06214,0.01744,0.50047,-0.13801,-0.85468,0.50196,0.50196,0,0,0.94104,0.91332,-0.86411,-0.14032,-0.48334,-1,0.5,0.5,1
3870,806,-0.01945,0.06214,0.01744,0.50047,-0.13801,-0.85468,0.50196,0.50196,0,0,0.94104,0.91332,-0.86411,-0.14032,-0.48334,-1,0.5,0.5,1
3871,780,-0.01292,0.06829,0.01737,-0.09474,-0.63383,-0.76765,0.50196,0.50196,0,0,0.91685,0.90124,-0.94721,-0.17987,0.26541,-1,0.5,0.5,1
3872,804,-0.01098,0.06167,0.0206,-0.2297,-0.25196,-0.94008,0.50196,0.50196,0,0,0.92421,0.91883,-0.92003,-0.25885,0.29418,-1,0.5,0.5,1
3873,780,-0.01292,0.06829,0.01737,-0.09474,-0.63383,-0.76765,0.50196,0.50196,0,0,0.91685,0.90124,-0.94721,-0.17987,0.26541,-1,0.5,0.5,1
3874,784,-0.00802,0.06769,0.01287,-0.56958,-0.59218,-0.57001,0.50196,0.50196,0,0,0.90704,0.90609,-0.49609,-0.30526,0.81284,-1,0.5,0.5,1
3875,804,-0.01098,0.06167,0.0206,-0.2297,-0.25196,-0.94008,0.50196,0.50196,0,0,0.92421,0.91883,-0.92003,-0.25885,0.29418,-1,0.5,0.5,1
3876,803,-0.00618,0.06157,0.0177,-0.63935,-0.37711,-0.67009,0.50196,0.50196,0,0,0.91378,0.92243,-0.61237,-0.27731,0.74034,-1,0.5,0.5,1
3877,804,-0.01098,0.06167,0.0206,-0.2297,-0.25196,-0.94008,0.50196,0.50196,0,0,0.92421,0.91883,-0.92003,-0.25885,0.29418,-1,0.5,0.5,1
3878,784,-0.00802,0.06769,0.01287,-0.56958,-0.59218,-0.57001,0.50196,0.50196,0,0,0.90704,0.90609,-0.49609,-0.30526,0.81284,-1,0.5,0.5,1
3879,797,-0.00268,0.06192,0.01238,-0.79927,-0.34239,-0.49389,0.50196,0.50196,0,0,0.90097,0.9281,-0.39127,-0.32732,0.8601,-1,0.5,0.5,1
3880,803,-0.00618,0.06157,0.0177,-0.63935,-0.37711,-0.67009,0.50196,0.50196,0,0,0.91378,0.92243,-0.61237,-0.27731,0.74034,-1,0.5,0.5,1
3881,784,-0.00802,0.06769,0.01287,-0.56958,-0.59218,-0.57001,0.50196,0.50196,0,0,0.90704,0.90609,-0.49609,-0.30526,0.81284,-1,0.5,0.5,1
3882,775,-0.02538,0.07188,-0.00006,0.78863,-0.61486,0.00234,0.50196,0.50196,0,0,0.96207,0.87663,-0.33222,-0.42931,-0.83983,-1,0.5,0.5,1
3883,776,-0.02435,0.07166,0.00439,0.84235,-0.50557,-0.18668,0.50196,0.50196,0,0,0.95399,0.88223,-0.39165,-0.33629,-0.85646,-1,0.5,0.5,1
3884,825,-0.02688,0.06321,-0.00006,0.99389,-0.11035,0.00314,0.50196,0.50196,0,0,0.97886,0.9024,-0.02735,-0.2737,-0.96142,-1,0.5,0.5,1
3885,824,-0.02545,0.06295,0.00514,0.97403,-0.05091,-0.22061,0.50196,0.50196,0,0,0.9661,0.90656,-0.22626,-0.18403,-0.95652,-1,0.5,0.5,1
3886,808,-0.02367,0.06258,0.01236,0.84552,-0.06877,-0.5295,0.50196,0.50196,0,0,0.95402,0.911,-0.53249,-0.18178,-0.82669,-1,0.5,0.5,1
3887,809,-0.02367,0.05463,0.01182,0.86514,0.09873,-0.49172,0.50196,0.50196,0,0,0.95893,0.9268,-0.48704,-0.0686,-0.87068,-1,0.5,0.5,1
3888,826,-0.06692,0.0659,0.04471,-0.65818,-0.57161,-0.48997,0.50196,0.50196,0,0,0.93868,0.16374,-0.14699,-0.54071,0.82826,-1,0.54896,0.27216,0.05763
3889,827,-0.06595,0.06829,0.0423,-0.08319,-0.75539,0.64997,0.50196,0.50196,0,0,0.9329,0.2056,0.08194,0.64484,0.75991,-1,0.5,0.5,0.5
3890,828,-0.06615,0.06619,0.04489,0.90358,-0.42829,0.011,0.50196,0.50196,0,0,0.94228,0.20676,-0.29675,-0.60714,0.7371,-1,0.5,0.5,0.5
3891,826,-0.06692,0.0659,0.04471,-0.65818,-0.57161,-0.48997,0.50196,0.50196,0,0,0.93868,0.16374,-0.14699,-0.54071,0.82826,-1,0.54896,0.27216,0.05763
3892,828,-0.06615,0.06619,0.04489,0.90358,-0.42829,0.011,0.50196,0.50196,0,0,0.94228,0.20676,-0.29675,-0.60714,0.7371,-1,0.5,0.5,0.5
3893,829,-0.06735,0.06406,0.04705,0.34421,-0.5272,0.7769,0.50196,0.50196,0.029,0,0.97528,0.2222,-0.90488,-0.40699,0.12474,-1,0.5,0.5,0.5
3894,830,-0.06315,0.06201,0.04744,-0.81108,0.23715,0.5347,0.50196,0.50196,0,0,0.95488,0.17157,-0.127,0.82092,-0.55674,-1,0.57132,0.95734,0.68909
3895,831,-0.06204,0.06093,0.04743,-0.40144,-0.77683,-0.48516,0.50196,0.50196,0,0,0.93937,0.17768,-0.85695,0.13164,0.49831,-1,0.5,0.5,0.5
3896,832,-0.06265,0.05977,0.04982,-0.7246,-0.60586,0.32846,0.50196,0.50196,0,0,0.97156,0.22943,-0.45942,0.7799,0.42508,-1,0.5,0.5,0.5
3897,832,-0.06265,0.05977,0.04982,-0.7246,-0.60586,0.32846,0.50196,0.50196,0,0,0.97156,0.22943,-0.45942,0.7799,0.42508,-1,0.5,0.5,0.5
3898,831,-0.06204,0.06093,0.04743,-0.40144,-0.77683,-0.48516,0.50196,0.50196,0,0,0.93937,0.17768,-0.85695,0.13164,0.49831,-1,0.5,0.5,0.5
3899,833,-0.06136,0.06052,0.04773,0.66069,-0.7308,0.17153,0.50196,0.50196,0,0,0.94879,0.20564,-0.57228,-0.34248,0.74512,-1,0.5,0.5,0.5
3900,833,-0.06136,0.06052,0.04773,0.66069,-0.7308,0.17153,0.50196,0.50196,0,0,0.94879,0.20564,-0.57228,-0.34248,0.74512,-1,0.5,0.5,0.5
3901,831,-0.06204,0.06093,0.04743,-0.40144,-0.77683,-0.48516,0.50196,0.50196,0,0,0.93937,0.17768,-0.85695,0.13164,0.49831,-1,0.5,0.5,0.5
3902,834,-0.05987,0.06128,0.04559,0.70515,-0.05621,0.70682,0.50196,0.50196,0,0,0.92325,0.18217,-0.70602,-0.14781,0.6926,-1,0.56504,0.87785,0.82094
3903,835,-0.06008,0.07309,0.0162,-0.34549,0.35105,-0.87029,0.50196,0.50196,0,0,0.96709,0.18879,-0.90866,0.10656,0.40371,-1,0.41007,0.01719,0.40617
3904,836,-0.05802,0.0729,0.01507,0.74313,0.6592,-0.11496,0.50196,0.50196,0,0,0.93335,0.19163,-0.45056,0.61995,0.64239,-1,0.5,0.5,0.5
3905,837,-0.05939,0.07235,0.01769,0.82059,-0.28078,0.49778,0.50196,0.50196,0,0,0.96048,0.20995,-0.53774,-0.08433,0.83889,-1,0.5,0.5,0.5
3906,116,-0.03796,0.08901,-0.00006,-0.60921,0.79298,-0.00642,0.50196,0.50196,0.96322,0.06283,0.4985,0.47557,-0.0026,0.0061,0.99998,-1,0.5,0.5,1
3907,61,-0.03063,0.08723,0.0047,-0.05122,0.60548,0.79421,0.50196,0.50196,0.95107,0,0.52079,0.4522,-0.01673,-0.79566,0.60551,-1,0.5,0.5,1
3908,63,-0.03355,0.09409,-0.00006,-0.0862,0.99624,-0.00817,0.50196,0.50196,0.90124,0,0.4985,0.4567,0.00007,0.00821,0.99997,-1,0.5,0.5,1
3909,116,-0.03796,0.08901,-0.00006,-0.60921,0.79298,-0.00642,0.50196,0.50196,0.96322,0.06283,0.4985,0.47557,-0.0026,0.0061,0.99998,-1,0.5,0.5,1
3910,68,-0.03494,0.08511,0.00481,-0.33258,0.60029,0.72735,0.50196,0.50196,0.9808,0,0.52506,0.4705,-0.04137,-0.7798,0.62466,-1,0.5,0.5,1
3911,61,-0.03063,0.08723,0.0047,-0.05122,0.60548,0.79421,0.50196,0.50196,0.95107,0,0.52079,0.4522,-0.01673,-0.79566,0.60551,-1,0.5,0.5,1
3912,116,-0.03796,0.08901,-0.00006,-0.60921,0.79298,-0.00642,0.50196,0.50196,0.96322,0.06283,0.4985,0.47557,-0.0026,0.0061,0.99998,-1,0.5,0.5,1
3913,63,-0.03355,0.09409,-0.00006,-0.0862,0.99624,-0.00817,0.50196,0.50196,0.90124,0,0.4985,0.4567,0.00007,0.00821,0.99997,-1,0.5,0.5,1
3914,318,-0.03063,0.08723,-0.0047,-0.04979,0.59981,-0.79859,0.50196,0.50196,0.95699,0,0.47621,0.4522,0.01596,0.79996,0.59984,-1,0.5,0.5,1
3915,318,-0.03063,0.08723,-0.0047,-0.04979,0.59981,-0.79859,0.50196,0.50196,0.95699,0,0.47621,0.4522,0.01596,0.79996,0.59984,-1,0.5,0.5,1
3916,321,-0.03494,0.08511,-0.00481,-0.32958,0.59572,-0.73245,0.50196,0.50196,0.98209,0,0.47194,0.4705,0.03979,0.78388,0.61964,-1,0.5,0.5,1
3917,116,-0.03796,0.08901,-0.00006,-0.60921,0.79298,-0.00642,0.50196,0.50196,0.96322,0.06283,0.4985,0.47557,-0.0026,0.0061,0.99998,-1,0.5,0.5,1
3918,90,-0.02317,0.0605,0.04023,0.31516,0.45238,0.83428,0.50196,0.50196,0.74506,1,0.71929,0.39516,-0.27231,-0.79901,0.53612,-1,0.5,0.5,1
3919,86,-0.01691,0.05912,0.03836,0.38293,0.3832,0.84055,0.50196,0.50196,0.93297,1,0.70543,0.35955,-0.34019,-0.78746,0.51398,-1,0.5,0.5,1
3920,72,-0.01858,0.06498,0.03263,0.36701,0.72434,0.58364,0.50196,0.50196,0.96156,1,0.66657,0.38187,-0.10045,-0.59289,0.79899,-1,0.5,0.5,1
3921,72,-0.01858,0.06498,0.03263,0.36701,0.72434,0.58364,0.50196,0.50196,0.96156,1,0.66657,0.38187,-0.10045,-0.59289,0.79899,-1,0.5,0.5,1
3922,92,-0.02486,0.06632,0.03448,0.26554,0.75493,0.59964,0.50196,0.50196,0.87237,1,0.67712,0.41065,-0.06182,-0.60736,0.79202,-1,0.5,0.5,1
3923,90,-0.02317,0.0605,0.04023,0.31516,0.45238,0.83428,0.50196,0.50196,0.74506,1,0.71929,0.39516,-0.27231,-0.79901,0.53612,-1,0.5,0.5,1
3924,92,-0.02486,0.06632,0.03448,0.26554,0.75493,0.59964,0.50196,0.50196,0.87237,1,0.67712,0.41065,-0.06182,-0.60736,0.79202,-1,0.5,0.5,1
3925,72,-0.01858,0.06498,0.03263,0.36701,0.72434,0.58364,0.50196,0.50196,0.96156,1,0.66657,0.38187,-0.10045,-0.59289,0.79899,-1,0.5,0.5,1
3926,69,-0.02075,0.07021,0.0266,0.34096,0.79331,0.50439,0.50196,0.50196,0.9844,0.00764,0.64375,0.39247,0.09283,-0.56233,0.82169,-1,0.5,0.5,1
3927,69,-0.02075,0.07021,0.0266,0.34096,0.79331,0.50439,0.50196,0.50196,0.9844,0.00764,0.64375,0.39247,0.09283,-0.56233,0.82169,-1,0.5,0.5,1
3928,98,-0.02659,0.07121,0.02825,0.20762,0.83101,0.51607,0.50196,0.50196,0.94353,0.41923,0.65587,0.4156,0.01702,-0.53055,0.84748,-1,0.5,0.5,1
3929,92,-0.02486,0.06632,0.03448,0.26554,0.75493,0.59964,0.50196,0.50196,0.87237,1,0.67712,0.41065,-0.06182,-0.60736,0.79202,-1,0.5,0.5,1
3930,98,-0.02659,0.07121,0.02825,0.20762,0.83101,0.51607,0.50196,0.50196,0.94353,0.41923,0.65587,0.4156,0.01702,-0.53055,0.84748,-1,0.5,0.5,1
3931,69,-0.02075,0.07021,0.0266,0.34096,0.79331,0.50439,0.50196,0.50196,0.9844,0.00764,0.64375,0.39247,0.09283,-0.56233,0.82169,-1,0.5,0.5,1
3932,57,-0.02312,0.07474,0.02025,0.27896,0.86155,0.42416,0.50196,0.50196,0.99801,0,0.61623,0.4025,-0.02855,-0.43406,0.90043,-1,0.5,0.5,1
3933,57,-0.02312,0.07474,0.02025,0.27896,0.86155,0.42416,0.50196,0.50196,0.99801,0,0.61623,0.4025,-0.02855,-0.43406,0.90043,-1,0.5,0.5,1
3934,99,-0.0287,0.07533,0.02131,0.098,0.89857,0.42776,0.50196,0.50196,0.99165,0,0.62394,0.42633,-0.11133,-0.41723,0.90196,-1,0.5,0.5,1
3935,98,-0.02659,0.07121,0.02825,0.20762,0.83101,0.51607,0.50196,0.50196,0.94353,0.41923,0.65587,0.4156,0.01702,-0.53055,0.84748,-1,0.5,0.5,1
3936,99,-0.0287,0.07533,0.02131,0.098,0.89857,0.42776,0.50196,0.50196,0.99165,0,0.62394,0.42633,-0.11133,-0.41723,0.90196,-1,0.5,0.5,1
3937,57,-0.02312,0.07474,0.02025,0.27896,0.86155,0.42416,0.50196,0.50196,0.99801,0,0.61623,0.4025,-0.02855,-0.43406,0.90043,-1,0.5,0.5,1
3938,56,-0.02562,0.07828,0.01381,0.19559,0.89411,0.40288,0.50196,0.50196,1,0,0.58189,0.42075,-0.15105,-0.37845,0.91321,-1,0.5,0.5,1
3939,56,-0.02562,0.07828,0.01381,0.19559,0.89411,0.40288,0.50196,0.50196,1,0,0.58189,0.42075,-0.15105,-0.37845,0.91321,-1,0.5,0.5,1
3940,106,-0.03082,0.07821,0.01459,-0.05365,0.9226,0.38202,0.50196,0.50196,1,0,0.58831,0.44036,-0.23307,-0.38357,0.89362,-1,0.5,0.5,1
3941,99,-0.0287,0.07533,0.02131,0.098,0.89857,0.42776,0.50196,0.50196,0.99165,0,0.62394,0.42633,-0.11133,-0.41723,0.90196,-1,0.5,0.5,1
3942,106,-0.03082,0.07821,0.01459,-0.05365,0.9226,0.38202,0.50196,0.50196,1,0,0.58831,0.44036,-0.23307,-0.38357,0.89362,-1,0.5,0.5,1
3943,56,-0.02562,0.07828,0.01381,0.19559,0.89411,0.40288,0.50196,0.50196,1,0,0.58189,0.42075,-0.15105,-0.37845,0.91321,-1,0.5,0.5,1
3944,59,-0.02777,0.08108,0.00871,0.10495,0.76812,0.63165,0.50196,0.50196,1,0,0.55362,0.4369,-0.18249,-0.6095,0.7715,-1,0.5,0.5,1
3945,59,-0.02777,0.08108,0.00871,0.10495,0.76812,0.63165,0.50196,0.50196,1,0,0.55362,0.4369,-0.18249,-0.6095,0.7715,-1,0.5,0.5,1
3946,67,-0.03288,0.08017,0.00886,-0.20808,0.75056,0.62718,0.50196,0.50196,1,0,0.55891,0.45392,-0.29208,-0.65964,0.69251,-1,0.5,0.5,1
3947,106,-0.03082,0.07821,0.01459,-0.05365,0.9226,0.38202,0.50196,0.50196,1,0,0.58831,0.44036,-0.23307,-0.38357,0.89362,-1,0.5,0.5,1
3948,838,-0.01196,0.07488,0.00806,-0.33352,-0.82548,-0.45534,0.50196,0.50196,0,0,0.90849,0.89101,-0.28101,0.54809,-0.7878,1,0.54566,0.62147,0.98287
3949,839,-0.01084,0.07303,0.00963,-0.60541,-0.67597,-0.42017,0.50196,0.50196,0,0,0.90466,0.89255,-0.23743,0.65725,-0.7153,1,0.53559,0.52996,0.99783
3950,840,-0.01182,0.07274,0.01077,-0.35819,-0.73005,-0.582,0.50196,0.50196,0,0,0.91202,0.88924,-0.22443,0.67241,-0.70533,1,0.50032,0.50896,0.99992
3951,841,-0.01084,0.07303,0.00963,-0.60541,-0.67597,-0.42017,0.50196,0.50196,0,0,0.90466,0.89255,0.30319,-0.68397,0.66352,-1,0.46718,0.53297,0.99783
3952,842,-0.01196,0.07488,0.00806,-0.33352,-0.82548,-0.45534,0.50196,0.50196,0,0,0.90849,0.89101,0.37622,-0.55942,0.73859,-1,0.46768,0.62567,0.98287
3953,843,-0.01194,0.07504,0.00758,-0.72691,-0.64365,-0.23941,0.50196,0.50196,0,0,0.90559,0.89215,0.34038,-0.64047,0.68843,-1,0.5,0.5,0.5
3954,841,-0.01084,0.07303,0.00963,-0.60541,-0.67597,-0.42017,0.50196,0.50196,0,0,0.90466,0.89255,0.30319,-0.68397,0.66352,-1,0.46718,0.53297,0.99783
3955,843,-0.01194,0.07504,0.00758,-0.72691,-0.64365,-0.23941,0.50196,0.50196,0,0,0.90559,0.89215,0.34038,-0.64047,0.68843,-1,0.5,0.5,0.5
3956,844,-0.01192,0.07519,0.00711,-0.64847,-0.7058,-0.28518,0.50196,0.50196,0,0,0.90268,0.8933,0.36329,-0.61616,0.69883,-1,0.69935,0.78938,0.8557
3957,778,-0.01666,0.07414,0.01,0.09615,-0.86712,-0.48873,0.50196,0.50196,0,0,0.92379,0.88175,-0.99479,-0.10047,-0.01745,-1,0.49341,0.48288,0.99966
3958,773,-0.01893,0.07506,0.00588,0.25526,-0.92927,-0.26702,0.50196,0.50196,0,0,0.93268,0.87506,-0.87529,-0.10478,-0.4721,-1,0.5,0.5,1
3959,845,-0.01192,0.07519,0.00711,0.05532,-0.95089,-0.30454,0.50196,0.50196,0,0,0.91804,0.87387,-0.97285,0.01732,-0.23079,-1,0.49246,0.49843,0.99994
3960,845,-0.01192,0.07519,0.00711,0.05532,-0.95089,-0.30454,0.50196,0.50196,0,0,0.91804,0.87387,-0.97285,0.01732,-0.23079,-1,0.49246,0.49843,0.99994
3961,773,-0.01893,0.07506,0.00588,0.25526,-0.92927,-0.26702,0.50196,0.50196,0,0,0.93268,0.87506,-0.87529,-0.10478,-0.4721,-1,0.5,0.5,1
3962,774,-0.01186,0.07604,0.00491,0.09702,-0.96094,-0.25921,0.50196,0.50196,0,0,0.92117,0.86716,-0.96274,-0.02455,-0.26931,-1,0.5,0.5,1
3963,138,-0.09294,0.08854,0.01743,0.08899,0.96846,0.23272,0.50196,0.50196,0.82738,0,0.57837,0.79439,0.07709,-0.23964,0.9678,-1,0.5,0.5,1
