VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z
3440, 3440,  0.30501,  0.79855, -0.51893
3441, 3441,  0.16246,  0.85065, -0.49999
3442, 3442,  0.20069,  0.7604, -0.61767
3443, 3443,  0.30501,  0.79855, -0.51893
3444, 3444,  0.30501,  0.79855, -0.51893
3445, 3445,  0.20069,  0.7604, -0.61767
3446, 3446,  0.33857,  0.69656, -0.63259
3447, 3447,  0.20069,  0.7604, -0.61767
3448, 3448,  0.23282,  0.65752, -0.71656
3449, 3449,  0.33857,  0.69656, -0.63259
3450, 3450,  0.33857,  0.69656, -0.63259
3451, 3451,  0.23282,  0.65752, -0.71656
3452, 3452,  0.36237,  0.58633, -0.7245
3453, 3453,  0.23282,  0.65752, -0.71656
3454, 3454,  0.25794,  0.55068, -0.79386
3455, 3455,  0.36237,  0.58633, -0.7245
3456, 3456,  0.36237,  0.58633, -0.7245
3457, 3457,  0.25794,  0.55068, -0.79386
3458, 3458,  0.37718,  0.47699, -0.79386
3459, 3459,  0.25794,  0.55068, -0.79386
3460, 3460,  0.27639,  0.44722, -0.85065
3461, 3461,  0.37718,  0.47699, -0.79386
3462, 3462, -0.77177,  0.47699,  0.42054
3463, 3463, -0.6753,  0.55068,  0.49063
3464, 3464, -0.72361,  0.44722,  0.52573
3465, 3465, -0.81273,  0.5023,  0.29524
3466, 3466, -0.71902,  0.58633,  0.37314
3467, 3467, -0.77177,  0.47699,  0.42054
3468, 3468, -0.84067,  0.51957,  0.15269
3469, 3469, -0.75336,  0.61434,  0.23458
3470, 3470, -0.81273,  0.5023,  0.29524
3471, 3471, -0.85065,  0.52574,  0.00
3472, 3472, -0.77249,  0.62994,  0.08018
3473, 3473, -0.84067,  0.51957,  0.15269
3474, 3474, -0.84067,  0.51957, -0.15269
3475, 3475, -0.77249,  0.62994, -0.08018
3476, 3476, -0.85065,  0.52574,  0.00
3477, 3477, -0.81273,  0.5023, -0.29524
3478, 3478, -0.75336,  0.61434, -0.23458
3479, 3479, -0.84067,  0.51957, -0.15269
3480, 3480, -0.77177,  0.47699, -0.42054
3481, 3481, -0.71902,  0.58633, -0.37314
3482, 3482, -0.81273,  0.5023, -0.29524
3483, 3483, -0.77177,  0.47699,  0.42054
3484, 3484, -0.71902,  0.58633,  0.37314
3485, 3485, -0.6753,  0.55068,  0.49063
3486, 3486, -0.71902,  0.58633,  0.37314
3487, 3487, -0.60955,  0.65752,  0.44286
3488, 3488, -0.6753,  0.55068,  0.49063
3489, 3489, -0.81273,  0.5023,  0.29524
3490, 3490, -0.75336,  0.61434,  0.23458
3491, 3491, -0.71902,  0.58633,  0.37314
3492, 3492, -0.75336,  0.61434,  0.23458
3493, 3493, -0.64574,  0.69656,  0.31277
3494, 3494, -0.71902,  0.58633,  0.37314
3495, 3495, -0.71902,  0.58633,  0.37314
3496, 3496, -0.64574,  0.69656,  0.31277
3497, 3497, -0.60955,  0.65752,  0.44286
3498, 3498, -0.64574,  0.69656,  0.31277
3499, 3499, -0.52542,  0.7604,  0.38173
3500, 3500, -0.60955,  0.65752,  0.44286
3501, 3501, -0.84067,  0.51957,  0.15269
3502, 3502, -0.77249,  0.62994,  0.08018
3503, 3503, -0.75336,  0.61434,  0.23458
3504, 3504, -0.77249,  0.62994,  0.08018
3505, 3505, -0.67082,  0.72361,  0.16246
3506, 3506, -0.75336,  0.61434,  0.23458
3507, 3507, -0.75336,  0.61434,  0.23458
3508, 3508, -0.67082,  0.72361,  0.16246
3509, 3509, -0.64574,  0.69656,  0.31277
3510, 3510, -0.67082,  0.72361,  0.16246
3511, 3511, -0.55178,  0.79855,  0.24053
3512, 3512, -0.64574,  0.69656,  0.31277
3513, 3513, -0.64574,  0.69656,  0.31277
3514, 3514, -0.55178,  0.79855,  0.24053
3515, 3515, -0.52542,  0.7604,  0.38173
3516, 3516, -0.55178,  0.79855,  0.24053
3517, 3517, -0.42532,  0.85065,  0.30901
3518, 3518, -0.52542,  0.7604,  0.38173
3519, 3519, -0.85065,  0.52574,  0.00
3520, 3520, -0.77249,  0.62994, -0.08018
3521, 3521, -0.77249,  0.62994,  0.08018
3522, 3522, -0.77249,  0.62994, -0.08018
3523, 3523, -0.67985,  0.73335,  0.00
3524, 3524, -0.77249,  0.62994,  0.08018
3525, 3525, -0.77249,  0.62994,  0.08018
3526, 3526, -0.67985,  0.73335,  0.00
3527, 3527, -0.67082,  0.72361,  0.16246
3528, 3528, -0.67985,  0.73335,  0.00
3529, 3529, -0.56654,  0.81991,  0.08232
3530, 3530, -0.67082,  0.72361,  0.16246
3531, 3531, -0.67082,  0.72361,  0.16246
3532, 3532, -0.56654,  0.81991,  0.08232
3533, 3533, -0.55178,  0.79855,  0.24053
3534, 3534, -0.56654,  0.81991,  0.08232
3535, 3535, -0.44142,  0.88285,  0.16035
3536, 3536, -0.55178,  0.79855,  0.24053
3537, 3537, -0.55178,  0.79855,  0.24053
3538, 3538, -0.44142,  0.88285,  0.16035
3539, 3539, -0.42532,  0.85065,  0.30901
3540, 3540, -0.44142,  0.88285,  0.16035
3541, 3541, -0.31525,  0.92096,  0.22904
3542, 3542, -0.42532,  0.85065,  0.30901
3543, 3543, -0.84067,  0.51957, -0.15269
3544, 3544, -0.75336,  0.61434, -0.23458
3545, 3545, -0.77249,  0.62994, -0.08018
3546, 3546, -0.75336,  0.61434, -0.23458
3547, 3547, -0.67082,  0.72361, -0.16246
3548, 3548, -0.77249,  0.62994, -0.08018
3549, 3549, -0.77249,  0.62994, -0.08018
3550, 3550, -0.67082,  0.72361, -0.16246
3551, 3551, -0.67985,  0.73335,  0.00
3552, 3552, -0.67082,  0.72361, -0.16246
3553, 3553, -0.56654,  0.81991, -0.08232
3554, 3554, -0.67985,  0.73335,  0.00
3555, 3555, -0.67985,  0.73335,  0.00
3556, 3556, -0.56654,  0.81991, -0.08232
3557, 3557, -0.56654,  0.81991,  0.08232
3558, 3558, -0.56654,  0.81991, -0.08232
3559, 3559, -0.44721,  0.89443, -1.00000E-6
3560, 3560, -0.56654,  0.81991,  0.08232
3561, 3561, -0.56654,  0.81991,  0.08232
3562, 3562, -0.44721,  0.89443, -1.00000E-6
3563, 3563, -0.44142,  0.88285,  0.16035
3564, 3564, -0.44721,  0.89443, -1.00000E-6
3565, 3565, -0.32287,  0.94321,  0.07819
3566, 3566, -0.44142,  0.88285,  0.16035
3567, 3567, -0.44142,  0.88285,  0.16035
3568, 3568, -0.32287,  0.94321,  0.07819
3569, 3569, -0.31525,  0.92096,  0.22904
3570, 3570, -0.32287,  0.94321,  0.07819
3571, 3571, -0.20318,  0.96795,  0.14762
3572, 3572, -0.31525,  0.92096,  0.22904
3573, 3573, -0.81273,  0.5023, -0.29524
3574, 3574, -0.71902,  0.58633, -0.37314
3575, 3575, -0.75336,  0.61434, -0.23458
3576, 3576, -0.71902,  0.58633, -0.37314
3577, 3577, -0.64574,  0.69656, -0.31277
3578, 3578, -0.75336,  0.61434, -0.23458
3579, 3579, -0.75336,  0.61434, -0.23458
3580, 3580, -0.64574,  0.69656, -0.31277
3581, 3581, -0.67082,  0.72361, -0.16246
3582, 3582, -0.64574,  0.69656, -0.31277
3583, 3583, -0.55178,  0.79855, -0.24053
3584, 3584, -0.67082,  0.72361, -0.16246
3585, 3585, -0.67082,  0.72361, -0.16246
3586, 3586, -0.55178,  0.79855, -0.24053
3587, 3587, -0.56654,  0.81991, -0.08232
3588, 3588, -0.55178,  0.79855, -0.24053
3589, 3589, -0.44142,  0.88285, -0.16036
3590, 3590, -0.56654,  0.81991, -0.08232
3591, 3591, -0.56654,  0.81991, -0.08232
3592, 3592, -0.44142,  0.88285, -0.16036
3593, 3593, -0.44721,  0.89443, -1.00000E-6
3594, 3594, -0.44142,  0.88285, -0.16036
3595, 3595, -0.32287,  0.94321, -0.07819
3596, 3596, -0.44721,  0.89443, -1.00000E-6
3597, 3597, -0.44721,  0.89443, -1.00000E-6
3598, 3598, -0.32287,  0.94321, -0.07819
3599, 3599, -0.32287,  0.94321,  0.07819
3600, 3600, -0.32287,  0.94321, -0.07819
3601, 3601, -0.20543,  0.97867, -1.00000E-6
3602, 3602, -0.32287,  0.94321,  0.07819
3603, 3603, -0.32287,  0.94321,  0.07819
3604, 3604, -0.20543,  0.97867, -1.00000E-6
3605, 3605, -0.20318,  0.96795,  0.14762
3606, 3606, -0.20543,  0.97867, -1.00000E-6
3607, 3607, -0.09647,  0.99287,  0.07009
3608, 3608, -0.20318,  0.96795,  0.14762
3609, 3609, -0.77177,  0.47699, -0.42054
3610, 3610, -0.6753,  0.55068, -0.49063
3611, 3611, -0.71902,  0.58633, -0.37314
3612, 3612, -0.6753,  0.55068, -0.49063
3613, 3613, -0.60955,  0.65752, -0.44286
3614, 3614, -0.71902,  0.58633, -0.37314
3615, 3615, -0.71902,  0.58633, -0.37314
3616, 3616, -0.60955,  0.65752, -0.44286
3617, 3617, -0.64574,  0.69656, -0.31277
3618, 3618, -0.60955,  0.65752, -0.44286
3619, 3619, -0.52542,  0.7604, -0.38173
3620, 3620, -0.64574,  0.69656, -0.31277
3621, 3621, -0.64574,  0.69656, -0.31277
3622, 3622, -0.52542,  0.7604, -0.38173
3623, 3623, -0.55178,  0.79855, -0.24053
3624, 3624, -0.52542,  0.7604, -0.38173
3625, 3625, -0.42532,  0.85065, -0.30901
3626, 3626, -0.55178,  0.79855, -0.24053
3627, 3627, -0.55178,  0.79855, -0.24053
3628, 3628, -0.42532,  0.85065, -0.30901
3629, 3629, -0.44142,  0.88285, -0.16036
3630, 3630, -0.42532,  0.85065, -0.30901
3631, 3631, -0.31525,  0.92096, -0.22904
3632, 3632, -0.44142,  0.88285, -0.16036
3633, 3633, -0.44142,  0.88285, -0.16036
3634, 3634, -0.31525,  0.92096, -0.22904
3635, 3635, -0.32287,  0.94321, -0.07819
3636, 3636, -0.31525,  0.92096, -0.22904
3637, 3637, -0.20318,  0.96795, -0.14762
3638, 3638, -0.32287,  0.94321, -0.07819
3639, 3639, -0.32287,  0.94321, -0.07819
3640, 3640, -0.20318,  0.96795, -0.14762
3641, 3641, -0.20543,  0.97867, -1.00000E-6
3642, 3642, -0.20318,  0.96795, -0.14762
3643, 3643, -0.09647,  0.99287, -0.07009
3644, 3644, -0.20543,  0.97867, -1.00000E-6
3645, 3645, -0.20543,  0.97867, -1.00000E-6
3646, 3646, -0.09647,  0.99287, -0.07009
3647, 3647, -0.09647,  0.99287,  0.07009
3648, 3648, -0.09647,  0.99287, -0.07009
3649, 3649,  0.00,  1.00,  0.00
3650, 3650, -0.09647,  0.99287,  0.07009
3651, 3651,  0.25794,  0.55068, -0.79386
3652, 3652,  0.16147,  0.47699, -0.86395
3653, 3653,  0.27639,  0.44722, -0.85065
3654, 3654,  0.23282,  0.65752, -0.71656
3655, 3655,  0.13268,  0.58633, -0.79913
3656, 3656,  0.25794,  0.55068, -0.79386
3657, 3657,  0.20069,  0.7604, -0.61767
3658, 3658,  0.09792,  0.69656, -0.71078
3659, 3659,  0.23282,  0.65752, -0.71656
3660, 3660,  0.16246,  0.85065, -0.49999
3661, 3661,  0.05825,  0.79855, -0.5991
3662, 3662,  0.20069,  0.7604, -0.61767
3663, 3663,  0.12041,  0.92096, -0.3706
3664, 3664,  0.0161,  0.88285, -0.46937
3665, 3665,  0.16246,  0.85065, -0.49999
3666, 3666,  0.07761,  0.96795, -0.23885
3667, 3667, -0.02541,  0.94321, -0.33123
3668, 3668,  0.12041,  0.92096, -0.3706
3669, 3669,  0.03685,  0.99287, -0.11341
3670, 3670, -0.06348,  0.97867, -0.19538
3671, 3671,  0.07761,  0.96795, -0.23885
3672, 3672,  0.25794,  0.55068, -0.79386
3673, 3673,  0.13268,  0.58633, -0.79913
3674, 3674,  0.16147,  0.47699, -0.86395
3675, 3675,  0.13268,  0.58633, -0.79913
3676, 3676,  0.02964,  0.5023, -0.86418
3677, 3677,  0.16147,  0.47699, -0.86395
3678, 3678,  0.23282,  0.65752, -0.71656
3679, 3679,  0.09792,  0.69656, -0.71078
3680, 3680,  0.13268,  0.58633, -0.79913
3681, 3681,  0.09792,  0.69656, -0.71078
3682, 3682, -0.00971,  0.61434, -0.78898
3683, 3683,  0.13268,  0.58633, -0.79913
3684, 3684,  0.13268,  0.58633, -0.79913
3685, 3685, -0.00971,  0.61434, -0.78898
3686, 3686,  0.02964,  0.5023, -0.86418
3687, 3687, -0.00971,  0.61434, -0.78898
3688, 3688, -0.11456,  0.51957, -0.84671
3689, 3689,  0.02964,  0.5023, -0.86418
3690, 3690,  0.20069,  0.7604, -0.61767
3691, 3691,  0.05825,  0.79855, -0.5991
3692, 3692,  0.09792,  0.69656, -0.71078
3693, 3693,  0.05825,  0.79855, -0.5991
3694, 3694, -0.05279,  0.72361, -0.68818
3695, 3695,  0.09792,  0.69656, -0.71078
3696, 3696,  0.09792,  0.69656, -0.71078
3697, 3697, -0.05279,  0.72361, -0.68818
3698, 3698, -0.00971,  0.61434, -0.78898
3699, 3699, -0.05279,  0.72361, -0.68818
3700, 3700, -0.16246,  0.62994, -0.75946
3701, 3701, -0.00971,  0.61434, -0.78898
3702, 3702, -0.00971,  0.61434, -0.78898
3703, 3703, -0.16246,  0.62994, -0.75946
3704, 3704, -0.11456,  0.51957, -0.84671
3705, 3705, -0.16246,  0.62994, -0.75946
3706, 3706, -0.26287,  0.52574, -0.80901
3707, 3707, -0.11456,  0.51957, -0.84671
3708, 3708,  0.16246,  0.85065, -0.49999
3709, 3709,  0.0161,  0.88285, -0.46937
3710, 3710,  0.05825,  0.79855, -0.5991
3711, 3711,  0.0161,  0.88285, -0.46937
3712, 3712, -0.09678,  0.81991, -0.56425
3713, 3713,  0.05825,  0.79855, -0.5991
3714, 3714,  0.05825,  0.79855, -0.5991
3715, 3715, -0.09678,  0.81991, -0.56425
3716, 3716, -0.05279,  0.72361, -0.68818
3717, 3717, -0.09678,  0.81991, -0.56425
3718, 3718, -0.21009,  0.73335, -0.64657
3719, 3719, -0.05279,  0.72361, -0.68818
3720, 3720, -0.05279,  0.72361, -0.68818
3721, 3721, -0.21009,  0.73335, -0.64657
3722, 3722, -0.16246,  0.62994, -0.75946
3723, 3723, -0.21009,  0.73335, -0.64657
3724, 3724, -0.31497,  0.62994, -0.70991
3725, 3725, -0.16246,  0.62994, -0.75946
3726, 3726, -0.16246,  0.62994, -0.75946
3727, 3727, -0.31497,  0.62994, -0.70991
3728, 3728, -0.26287,  0.52574, -0.80901
3729, 3729, -0.31497,  0.62994, -0.70991
3730, 3730, -0.40501,  0.51957, -0.75234
3731, 3731, -0.26287,  0.52574, -0.80901
3732, 3732,  0.12041,  0.92096, -0.3706
3733, 3733, -0.02541,  0.94321, -0.33123
3734, 3734,  0.0161,  0.88285, -0.46937
3735, 3735, -0.02541,  0.94321, -0.33123
3736, 3736, -0.1382,  0.89443, -0.42532
3737, 3737,  0.0161,  0.88285, -0.46937
3738, 3738,  0.0161,  0.88285, -0.46937
3739, 3739, -0.1382,  0.89443, -0.42532
3740, 3740, -0.09678,  0.81991, -0.56425
3741, 3741, -0.1382,  0.89443, -0.42532
3742, 3742, -0.25337,  0.81991, -0.51337
3743, 3743, -0.09678,  0.81991, -0.56425
3744, 3744, -0.09678,  0.81991, -0.56425
3745, 3745, -0.25337,  0.81991, -0.51337
3746, 3746, -0.21009,  0.73335, -0.64657
3747, 3747, -0.25337,  0.81991, -0.51337
3748, 3748, -0.3618,  0.72361, -0.58778
3749, 3749, -0.21009,  0.73335, -0.64657
3750, 3750, -0.21009,  0.73335, -0.64657
3751, 3751, -0.3618,  0.72361, -0.58778
3752, 3752, -0.31497,  0.62994, -0.70991
3753, 3753, -0.3618,  0.72361, -0.58778
3754, 3754, -0.4559,  0.61434, -0.644
3755, 3755, -0.31497,  0.62994, -0.70991
3756, 3756, -0.31497,  0.62994, -0.70991
3757, 3757, -0.4559,  0.61434, -0.644
3758, 3758, -0.40501,  0.51957, -0.75234
3759, 3759, -0.4559,  0.61434, -0.644
3760, 3760, -0.53194,  0.5023, -0.68171
3761, 3761, -0.40501,  0.51957, -0.75234
3762, 3762,  0.07761,  0.96795, -0.23885
3763, 3763, -0.06348,  0.97867, -0.19538
3764, 3764, -0.02541,  0.94321, -0.33123
3765, 3765, -0.06348,  0.97867, -0.19538
3766, 3766, -0.17414,  0.94321, -0.2829
3767, 3767, -0.02541,  0.94321, -0.33123
3768, 3768, -0.02541,  0.94321, -0.33123
3769, 3769, -0.17414,  0.94321, -0.2829
3770, 3770, -0.1382,  0.89443, -0.42532
3771, 3771, -0.17414,  0.94321, -0.2829
3772, 3772, -0.28892,  0.88285, -0.37026
3773, 3773, -0.1382,  0.89443, -0.42532
3774, 3774, -0.1382,  0.89443, -0.42532
3775, 3775, -0.28892,  0.88285, -0.37026
3776, 3776, -0.25337,  0.81991, -0.51337
3777, 3777, -0.28892,  0.88285, -0.37026
3778, 3778, -0.39927,  0.79855, -0.45044
3779, 3779, -0.25337,  0.81991, -0.51337
3780, 3780, -0.25337,  0.81991, -0.51337
3781, 3781, -0.39927,  0.79855, -0.45044
3782, 3782, -0.3618,  0.72361, -0.58778
3783, 3783, -0.39927,  0.79855, -0.45044
3784, 3784, -0.49701,  0.69656, -0.51748
3785, 3785, -0.3618,  0.72361, -0.58778
3786, 3786, -0.3618,  0.72361, -0.58778
3787, 3787, -0.49701,  0.69656, -0.51748
3788, 3788, -0.4559,  0.61434, -0.644
3789, 3789, -0.49701,  0.69656, -0.51748
3790, 3790, -0.57707,  0.58633, -0.56851
3791, 3791, -0.4559,  0.61434, -0.644
3792, 3792, -0.4559,  0.61434, -0.644
3793, 3793, -0.57707,  0.58633, -0.56851
3794, 3794, -0.53194,  0.5023, -0.68171
3795, 3795, -0.57707,  0.58633, -0.56851
3796, 3796, -0.63845,  0.47699, -0.60404
3797, 3797, -0.53194,  0.5023, -0.68171
3798, 3798,  0.03685,  0.99287, -0.11341
3799, 3799, -0.09647,  0.99287, -0.07009
3800, 3800, -0.06348,  0.97867, -0.19538
3801, 3801, -0.09647,  0.99287, -0.07009
3802, 3802, -0.20318,  0.96795, -0.14762
3803, 3803, -0.06348,  0.97867, -0.19538
3804, 3804, -0.06348,  0.97867, -0.19538
3805, 3805, -0.20318,  0.96795, -0.14762
3806, 3806, -0.17414,  0.94321, -0.2829
3807, 3807, -0.20318,  0.96795, -0.14762
3808, 3808, -0.31525,  0.92096, -0.22904
3809, 3809, -0.17414,  0.94321, -0.2829
3810, 3810, -0.17414,  0.94321, -0.2829
3811, 3811, -0.31525,  0.92096, -0.22904
3812, 3812, -0.28892,  0.88285, -0.37026
3813, 3813, -0.31525,  0.92096, -0.22904
3814, 3814, -0.42532,  0.85065, -0.30901
3815, 3815, -0.28892,  0.88285, -0.37026
3816, 3816, -0.28892,  0.88285, -0.37026
3817, 3817, -0.42532,  0.85065, -0.30901
3818, 3818, -0.39927,  0.79855, -0.45044
3819, 3819, -0.42532,  0.85065, -0.30901
3820, 3820, -0.52542,  0.7604, -0.38173
3821, 3821, -0.39927,  0.79855, -0.45044
3822, 3822, -0.39927,  0.79855, -0.45044
3823, 3823, -0.52542,  0.7604, -0.38173
3824, 3824, -0.49701,  0.69656, -0.51748
3825, 3825, -0.52542,  0.7604, -0.38173
3826, 3826, -0.60955,  0.65752, -0.44286
3827, 3827, -0.49701,  0.69656, -0.51748
3828, 3828, -0.49701,  0.69656, -0.51748
3829, 3829, -0.60955,  0.65752, -0.44286
3830, 3830, -0.57707,  0.58633, -0.56851
3831, 3831, -0.60955,  0.65752, -0.44286
3832, 3832, -0.6753,  0.55068, -0.49063
3833, 3833, -0.57707,  0.58633, -0.56851
3834, 3834, -0.57707,  0.58633, -0.56851
3835, 3835, -0.6753,  0.55068, -0.49063
3836, 3836, -0.63845,  0.47699, -0.60404
3837, 3837, -0.6753,  0.55068, -0.49063
3838, 3838, -0.72361,  0.44722, -0.52573
3839, 3839, -0.63845,  0.47699, -0.60404
